Date,"GBP/USD(Open, Ask)","GBP/USD(High, Ask)","GBP/USD(Low, Ask)","GBP/USD(Close, Ask)","GBP/USD(Open, Bid)*","GBP/USD(High, Bid)*","GBP/USD(Low, Bid)*","GBP/USD(Close, Bid)*","HISTORICAL SSI(GBP/USD, SSI).SSI"
22/12/2011 00:00:00,1.56810,1.57296,1.56500,1.56800,1.56699,1.57283,1.56486,1.56766,-1.6634
21/12/2011 00:00:00,1.56672,1.57752,1.56487,1.56810,1.56590,1.57736,1.56473,1.56699,-1.7729
20/12/2011 00:00:00,1.55010,1.57019,1.54980,1.56672,1.54965,1.57002,1.54930,1.56590,-2.1011
19/12/2011 00:00:00,1.55494,1.55494,1.54668,1.55010,1.55448,1.55448,1.54644,1.54965,1.2864
16/12/2011 00:00:00,1.55140,1.55583,1.54844,1.55494,1.55127,1.55571,1.54827,1.55448,1.3099
15/12/2011 00:00:00,1.54683,1.55302,1.54350,1.55140,1.54641,1.55293,1.54330,1.55127,1.2373
14/12/2011 00:00:00,1.54815,1.55343,1.54093,1.54683,1.54779,1.55311,1.54078,1.54641,1.4954
13/12/2011 00:00:00,1.55839,1.56307,1.54524,1.54815,1.55810,1.56291,1.54508,1.54779,2.0197
12/12/2011 00:00:00,1.56770,1.56770,1.55383,1.55839,1.56640,1.56640,1.55366,1.55810,1.2532
09/12/2011 00:00:00,1.56292,1.57360,1.55860,1.56770,1.56277,1.57343,1.55840,1.56640,1.1249
08/12/2011 00:00:00,1.57119,1.57701,1.56111,1.56292,1.57094,1.57691,1.56098,1.56277,1.1929
07/12/2011 00:00:00,1.56012,1.57264,1.55958,1.57119,1.55981,1.57238,1.55940,1.57094,-1.4864
06/12/2011 00:00:00,1.56489,1.56652,1.55624,1.56012,1.56461,1.56635,1.55610,1.55981,1.4264
05/12/2011 00:00:00,1.56022,1.57184,1.55889,1.56489,1.56000,1.57169,1.55843,1.56461,1.1588
02/12/2011 00:00:00,1.56924,1.57277,1.55778,1.56022,1.56886,1.57255,1.55760,1.56000,1.5856
01/12/2011 00:00:00,1.57060,1.57570,1.56382,1.56924,1.56974,1.57555,1.56360,1.56886,1.1313
30/11/2011 00:00:00,1.55973,1.57806,1.55273,1.57060,1.55953,1.57795,1.55253,1.56974,1.0336
29/11/2011 00:00:00,1.55101,1.56575,1.54708,1.55973,1.55070,1.56559,1.54688,1.55953,1.2953
28/11/2011 00:00:00,1.54527,1.55956,1.54527,1.55101,1.54514,1.55939,1.54514,1.55070,1.9912
25/11/2011 00:00:00,1.54970,1.55191,1.54237,1.54527,1.54900,1.55179,1.54227,1.54514,2.6476
24/11/2011 00:00:00,1.55254,1.55668,1.54855,1.54970,1.55212,1.55655,1.54842,1.54900,2.5337
23/11/2011 00:00:00,1.56347,1.56565,1.54956,1.55254,1.56320,1.56548,1.54944,1.55212,2.4884
22/11/2011 00:00:00,1.56429,1.56925,1.55827,1.56347,1.56405,1.56911,1.55816,1.56320,2.0573
21/11/2011 00:00:00,1.57883,1.58074,1.56135,1.56429,1.57868,1.57964,1.56120,1.56405,2.4757
18/11/2011 00:00:00,1.57580,1.58896,1.57387,1.57883,1.57508,1.58876,1.57370,1.57868,1.4900
17/11/2011 00:00:00,1.57345,1.58148,1.56927,1.57580,1.57262,1.58121,1.56905,1.57508,1.7075
16/11/2011 00:00:00,1.58262,1.58329,1.57233,1.57345,1.58181,1.58258,1.57212,1.57262,2.2325
15/11/2011 00:00:00,1.59130,1.59332,1.58004,1.58262,1.59070,1.59314,1.57989,1.58181,1.8205
14/11/2011 00:00:00,1.60791,1.60972,1.58814,1.59130,1.60773,1.60914,1.58805,1.59070,1.5925
11/11/2011 00:00:00,1.59384,1.60947,1.58963,1.60791,1.59333,1.60926,1.58946,1.60773,-2.4306
10/11/2011 00:00:00,1.59201,1.59863,1.58696,1.59384,1.59048,1.59846,1.58680,1.59333,-1.0223
09/11/2011 00:00:00,1.60910,1.61216,1.59058,1.59201,1.60875,1.61195,1.59043,1.59048,1.2606
08/11/2011 00:00:00,1.60607,1.61313,1.60367,1.60910,1.60518,1.61297,1.60347,1.60875,-1.9549
07/11/2011 00:00:00,1.60194,1.60802,1.59802,1.60607,1.60202,1.60783,1.59788,1.60518,-1.5875
04/11/2011 00:00:00,1.60439,1.60650,1.59469,1.60194,1.60383,1.60629,1.59451,1.60202,-1.6401
03/11/2011 00:00:00,1.59520,1.60628,1.58779,1.60439,1.59460,1.60609,1.58752,1.60383,-1.8000
02/11/2011 00:00:00,1.59496,1.60487,1.59178,1.59520,1.59470,1.60466,1.59151,1.59460,-1.2584
01/11/2011 00:00:00,1.60888,1.61059,1.58915,1.59496,1.60866,1.60928,1.58899,1.59470,-1.0302
31/10/2011 00:00:00,1.61288,1.61678,1.59660,1.60888,1.61264,1.61657,1.59639,1.60866,-1.7359
28/10/2011 00:00:00,1.61012,1.61538,1.60723,1.61288,1.60981,1.61523,1.60704,1.61264,-2.1704
27/10/2011 00:00:00,1.59775,1.61430,1.59558,1.61012,1.59743,1.61411,1.59536,1.60981,-2.1601
26/10/2011 00:00:00,1.60018,1.60430,1.58920,1.59775,1.59993,1.60413,1.58901,1.59743,-1.7502
25/10/2011 00:00:00,1.59987,1.60402,1.59576,1.60018,1.59966,1.60389,1.59559,1.59993,-2.0373
24/10/2011 00:00:00,1.59703,1.60089,1.59009,1.59987,1.59675,1.60075,1.58996,1.59966,-2.1610
21/10/2011 00:00:00,1.57936,1.59752,1.57549,1.59703,1.57890,1.59724,1.57525,1.59675,-2.4218
20/10/2011 00:00:00,1.57752,1.58048,1.56825,1.57936,1.57720,1.58033,1.56805,1.57890,-1.5202
19/10/2011 00:00:00,1.57142,1.58490,1.56977,1.57752,1.57090,1.58472,1.56944,1.57720,-1.3976
18/10/2011 00:00:00,1.57450,1.58745,1.56324,1.57142,1.57416,1.58215,1.56307,1.57090,-1.2214
17/10/2011 00:00:00,1.58138,1.58488,1.57315,1.57450,1.58127,1.58474,1.57301,1.57416,-1.2081
14/10/2011 00:00:00,1.57675,1.58534,1.57227,1.58138,1.57650,1.58517,1.57208,1.58127,-1.4329
13/10/2011 00:00:00,1.57550,1.57856,1.56653,1.57675,1.57494,1.57843,1.56654,1.57650,-1.6455
12/10/2011 00:00:00,1.55780,1.57991,1.55441,1.57550,1.55750,1.57976,1.55418,1.57494,-1.7601
11/10/2011 00:00:00,1.56688,1.56728,1.55759,1.55780,1.56660,1.56685,1.55739,1.55750,-1.1689
10/10/2011 00:00:00,1.55635,1.56899,1.55293,1.56688,1.55602,1.56891,1.55266,1.56660,-1.6459
07/10/2011 00:00:00,1.54490,1.56470,1.54243,1.55635,1.54420,1.56456,1.54222,1.55602,-1.3801
06/10/2011 00:00:00,1.54660,1.55032,1.52731,1.54490,1.54568,1.55011,1.52705,1.54420,1.0031
05/10/2011 00:00:00,1.54935,1.54970,1.53951,1.54660,1.54815,1.54923,1.53936,1.54568,1.6171
04/10/2011 00:00:00,1.54331,1.54965,1.53416,1.54935,1.54308,1.54939,1.53394,1.54815,1.4370
03/10/2011 00:00:00,1.55941,1.55941,1.54296,1.54331,1.55903,1.55903,1.54271,1.54308,1.9399
30/09/2011 00:00:00,1.56292,1.56670,1.55337,1.55941,1.56268,1.56652,1.55317,1.55903,1.2852
29/09/2011 00:00:00,1.55792,1.57168,1.55441,1.56292,1.55751,1.57152,1.55418,1.56268,1.5626
28/09/2011 00:00:00,1.56434,1.56785,1.55663,1.55792,1.56312,1.56766,1.55634,1.55751,1.3417
27/09/2011 00:00:00,1.55669,1.57065,1.55277,1.56434,1.55630,1.57051,1.55252,1.56312,1.2793
26/09/2011 00:00:00,1.54788,1.55720,1.54337,1.55669,1.54739,1.55705,1.54314,1.55630,1.5261
23/09/2011 00:00:00,1.53451,1.54924,1.53353,1.54788,1.53420,1.54909,1.53315,1.54739,2.2599
22/09/2011 00:00:00,1.55010,1.55235,1.53296,1.53451,1.54985,1.55188,1.53272,1.53420,3.2242
21/09/2011 00:00:00,1.57395,1.57482,1.54881,1.55010,1.57315,1.57466,1.54856,1.54985,3.6849
20/09/2011 00:00:00,1.57073,1.57483,1.56567,1.57395,1.57029,1.57468,1.56546,1.57315,1.8824
19/09/2011 00:00:00,1.57996,1.57996,1.56339,1.57073,1.57914,1.57914,1.56324,1.57029,2.8001
16/09/2011 00:00:00,1.58035,1.58423,1.57459,1.57996,1.57975,1.58408,1.57445,1.57914,1.9941
15/09/2011 00:00:00,1.57694,1.58694,1.57331,1.58035,1.57654,1.58681,1.57300,1.57975,2.4276
14/09/2011 00:00:00,1.57802,1.58169,1.57075,1.57694,1.57781,1.58144,1.57056,1.57654,2.5695
13/09/2011 00:00:00,1.58646,1.58712,1.57635,1.57802,1.58604,1.58691,1.57600,1.57781,2.7134
12/09/2011 00:00:00,1.58795,1.58867,1.57740,1.58646,1.58762,1.58851,1.57727,1.58604,2.5150
09/09/2011 00:00:00,1.59600,1.59925,1.58454,1.58795,1.59560,1.59901,1.58431,1.58762,3.2071
08/09/2011 00:00:00,1.59916,1.60844,1.59144,1.59600,1.59898,1.60827,1.59125,1.59560,2.9861
07/09/2011 00:00:00,1.59448,1.60407,1.59198,1.59916,1.59408,1.60400,1.59177,1.59898,2.6339
06/09/2011 00:00:00,1.61191,1.62093,1.59224,1.59448,1.61162,1.62088,1.59204,1.59408,3.2149
05/09/2011 00:00:00,1.62230,1.62230,1.60626,1.61191,1.62205,1.62205,1.60607,1.61162,1.8683
02/09/2011 00:00:00,1.61805,1.62550,1.61718,1.62230,1.61780,1.62535,1.61706,1.62205,1.2088
01/09/2011 00:00:00,1.62527,1.62746,1.61328,1.61805,1.62423,1.62596,1.61311,1.61780,1.8360
31/08/2011 00:00:00,1.62996,1.63348,1.62323,1.62527,1.62947,1.63333,1.62300,1.62423,1.5177
30/08/2011 00:00:00,1.64127,1.64285,1.62566,1.62996,1.64053,1.64187,1.62548,1.62947,1.3858
29/08/2011 00:00:00,1.63502,1.64550,1.63255,1.64127,1.63468,1.64539,1.63223,1.64053,-1.5299
26/08/2011 00:00:00,1.62821,1.63639,1.62084,1.63502,1.62798,1.63624,1.62072,1.63468,1.1328
25/08/2011 00:00:00,1.63760,1.63980,1.62608,1.62821,1.63730,1.63965,1.62590,1.62798,1.3810
24/08/2011 00:00:00,1.64967,1.65350,1.63667,1.63760,1.64933,1.65333,1.63652,1.63730,1.1370
23/08/2011 00:00:00,1.64549,1.65741,1.64500,1.64967,1.64520,1.65722,1.64451,1.64933,-2.2229
22/08/2011 00:00:00,1.64728,1.65219,1.64364,1.64549,1.64715,1.65201,1.64348,1.64520,-2.4192
19/08/2011 00:00:00,1.65181,1.66188,1.64455,1.64728,1.65151,1.66172,1.64438,1.64715,-2.7421
18/08/2011 00:00:00,1.65469,1.65560,1.64217,1.65181,1.65405,1.65546,1.64195,1.65151,-2.9184
17/08/2011 00:00:00,1.64574,1.65926,1.63495,1.65469,1.64526,1.65919,1.63475,1.65405,-3.6446
16/08/2011 00:00:00,1.63945,1.64775,1.63241,1.64574,1.63866,1.64761,1.63179,1.64526,-3.1721
15/08/2011 00:00:00,1.62815,1.64105,1.62564,1.63945,1.62786,1.64088,1.62548,1.63866,-2.3326
12/08/2011 00:00:00,1.62406,1.63138,1.61680,1.62815,1.62366,1.63118,1.61660,1.62786,-1.4635
11/08/2011 00:00:00,1.61355,1.62412,1.61125,1.62406,1.61315,1.62382,1.61108,1.62366,-1.1943
10/08/2011 00:00:00,1.63184,1.63381,1.61246,1.61355,1.63143,1.63356,1.61226,1.61315,1.1895
09/08/2011 00:00:00,1.63218,1.64115,1.61767,1.63184,1.63156,1.64103,1.61752,1.63143,-1.2135
08/08/2011 00:00:00,1.63913,1.64804,1.62983,1.63218,1.63888,1.64775,1.62967,1.63156,-1.5166
05/08/2011 00:00:00,1.62573,1.63979,1.62302,1.63913,1.62464,1.63963,1.62278,1.63888,-1.5865
04/08/2011 00:00:00,1.64305,1.64410,1.62472,1.62573,1.64255,1.64407,1.62452,1.62464,-1.0216
03/08/2011 00:00:00,1.62989,1.64321,1.62519,1.64305,1.62960,1.64305,1.62505,1.64255,-2.1509
02/08/2011 00:00:00,1.63033,1.63295,1.62256,1.62989,1.62937,1.63284,1.62237,1.62960,-1.4434
01/08/2011 00:00:00,1.64214,1.64765,1.62386,1.63033,1.64190,1.64746,1.62369,1.62937,-1.3458
29/07/2011 00:00:00,1.63750,1.64711,1.62622,1.64214,1.63729,1.64704,1.62603,1.64190,-2.3583
28/07/2011 00:00:00,1.63337,1.63848,1.62955,1.63750,1.63299,1.63827,1.62934,1.63729,-2.0044
27/07/2011 00:00:00,1.64097,1.64400,1.63135,1.63337,1.64077,1.64388,1.63116,1.63299,-1.7664
26/07/2011 00:00:00,1.62775,1.64299,1.62666,1.64097,1.62754,1.64281,1.62652,1.64077,-2.9907
25/07/2011 00:00:00,1.63027,1.63459,1.62627,1.62775,1.63003,1.63436,1.62611,1.62754,-2.0170
22/07/2011 00:00:00,1.63322,1.63429,1.62653,1.63027,1.63294,1.63395,1.62638,1.63003,-2.1096
21/07/2011 00:00:00,1.61555,1.63353,1.61217,1.63322,1.61528,1.63328,1.61202,1.63294,-2.4029
20/07/2011 00:00:00,1.61336,1.61679,1.60698,1.61555,1.61180,1.61664,1.60682,1.61528,-1.3390
19/07/2011 00:00:00,1.60583,1.61787,1.60426,1.61336,1.60560,1.61778,1.60401,1.61180,-1.3070
18/07/2011 00:00:00,1.61315,1.61350,1.60061,1.60583,1.61275,1.61326,1.60043,1.60560,1.0022
15/07/2011 00:00:00,1.61432,1.61768,1.60776,1.61315,1.61372,1.61757,1.60757,1.61275,-1.1586
14/07/2011 00:00:00,1.61102,1.61947,1.60959,1.61432,1.61073,1.61937,1.60936,1.61372,-1.0288
13/07/2011 00:00:00,1.59141,1.61221,1.59074,1.61102,1.59109,1.61207,1.59010,1.61073,-1.1041
12/07/2011 00:00:00,1.59090,1.59491,1.57818,1.59141,1.59053,1.59486,1.57789,1.59109,1.7856
11/07/2011 00:00:00,1.60457,1.60457,1.58836,1.59090,1.60435,1.60435,1.58821,1.59053,2.4638
08/07/2011 00:00:00,1.59769,1.60788,1.59325,1.60457,1.59667,1.60776,1.59311,1.60435,1.5176
07/07/2011 00:00:00,1.60070,1.60194,1.59457,1.59769,1.60010,1.60179,1.59435,1.59667,2.0265
06/07/2011 00:00:00,1.60627,1.60926,1.59489,1.60070,1.60580,1.60905,1.59474,1.60010,1.8084
05/07/2011 00:00:00,1.60900,1.61291,1.59913,1.60627,1.60750,1.61277,1.59902,1.60580,1.0088
04/07/2011 00:00:00,1.60674,1.61413,1.60545,1.60900,1.60653,1.61398,1.60536,1.60750,-1.1651
01/07/2011 00:00:00,1.60522,1.60970,1.59896,1.60674,1.60512,1.60954,1.59875,1.60653,-1.1402
30/06/2011 00:00:00,1.60638,1.61196,1.59741,1.60522,1.60604,1.61179,1.59725,1.60512,1.4041
29/06/2011 00:00:00,1.60029,1.60755,1.59717,1.60638,1.59964,1.60743,1.59696,1.60604,1.3763
28/06/2011 00:00:00,1.59920,1.60449,1.59127,1.60029,1.59881,1.60434,1.59111,1.59964,2.0229
27/06/2011 00:00:00,1.59642,1.60128,1.59140,1.59920,1.59627,1.60115,1.59126,1.59881,2.9802
24/06/2011 00:00:00,1.60058,1.60478,1.59521,1.59642,1.60028,1.60464,1.59508,1.59627,3.3110
23/06/2011 00:00:00,1.60725,1.60762,1.59396,1.60058,1.60698,1.60737,1.59377,1.60028,2.2302
22/06/2011 00:00:00,1.62490,1.62637,1.60618,1.60725,1.62404,1.62625,1.60600,1.60698,2.3430
21/06/2011 00:00:00,1.62038,1.62552,1.61681,1.62490,1.61992,1.62530,1.61666,1.62404,1.3186
20/06/2011 00:00:00,1.61816,1.62362,1.61105,1.62038,1.61790,1.62343,1.61086,1.61992,1.3843
17/06/2011 00:00:00,1.61580,1.61964,1.60942,1.61816,1.61528,1.61949,1.60926,1.61790,1.9538
16/06/2011 00:00:00,1.61970,1.62260,1.60798,1.61580,1.61910,1.62245,1.60782,1.61528,2.2137
15/06/2011 00:00:00,1.63722,1.63844,1.61694,1.61970,1.63692,1.63824,1.61681,1.61910,2.0615
14/06/2011 00:00:00,1.63765,1.64466,1.63566,1.63722,1.63750,1.64409,1.63548,1.63692,-1.1177
13/06/2011 00:00:00,1.62269,1.63906,1.62179,1.63765,1.62251,1.63901,1.62157,1.63750,-1.1142
10/06/2011 00:00:00,1.63690,1.63847,1.62213,1.62269,1.63620,1.63830,1.62124,1.62251,1.9302
09/06/2011 00:00:00,1.64042,1.64667,1.63593,1.63690,1.64010,1.64653,1.63576,1.63620,1.2278
08/06/2011 00:00:00,1.64522,1.64544,1.63490,1.64042,1.64430,1.64505,1.63473,1.64010,1.0535
07/06/2011 00:00:00,1.63604,1.64736,1.63255,1.64522,1.63540,1.64720,1.63237,1.64430,-1.4545
06/06/2011 00:00:00,1.64347,1.64607,1.63417,1.63604,1.64277,1.64601,1.63401,1.63540,1.2788
03/06/2011 00:00:00,1.63755,1.64389,1.62865,1.64347,1.63681,1.64375,1.62854,1.64277,-1.1709
02/06/2011 00:00:00,1.63356,1.64190,1.63058,1.63755,1.63334,1.64175,1.63045,1.63681,-1.1709
01/06/2011 00:00:00,1.64491,1.64970,1.63313,1.63356,1.64445,1.64951,1.63306,1.63334,-1.1332
31/05/2011 00:00:00,1.64762,1.65480,1.64243,1.64491,1.64705,1.65464,1.64228,1.64445,-1.5777
30/05/2011 00:00:00,1.64827,1.65148,1.64520,1.64762,1.64803,1.65114,1.64496,1.64705,-2.1911
27/05/2011 00:00:00,1.64083,1.65103,1.63795,1.64827,1.63995,1.65095,1.63777,1.64803,-2.0745
26/05/2011 00:00:00,1.62751,1.64083,1.62699,1.64083,1.62729,1.64040,1.62638,1.63995,-1.9307
25/05/2011 00:00:00,1.61821,1.62938,1.61327,1.62751,1.61799,1.62927,1.61315,1.62729,-1.5061
24/05/2011 00:00:00,1.61255,1.62100,1.60578,1.61821,1.61195,1.62086,1.60565,1.61799,1.1359
23/05/2011 00:00:00,1.62460,1.62460,1.60884,1.61255,1.62426,1.62426,1.60869,1.61195,1.6605
20/05/2011 00:00:00,1.62387,1.63062,1.61675,1.62460,1.62365,1.63045,1.61659,1.62426,1.0707
19/05/2011 00:00:00,1.61687,1.62440,1.61319,1.62387,1.61665,1.62426,1.61304,1.62365,1.1680
18/05/2011 00:00:00,1.62515,1.62889,1.61060,1.61687,1.62505,1.62874,1.61047,1.61665,1.5323
17/05/2011 00:00:00,1.61935,1.63047,1.61760,1.62515,1.61910,1.63033,1.61745,1.62505,1.3583
16/05/2011 00:00:00,1.61895,1.62555,1.61610,1.61935,1.61875,1.62542,1.61591,1.61910,1.4631
13/05/2011 00:00:00,1.62916,1.63093,1.61479,1.61895,1.62895,1.63075,1.61461,1.61875,1.5734
12/05/2011 00:00:00,1.63485,1.63808,1.62358,1.62916,1.63425,1.63791,1.62340,1.62895,1.2090
11/05/2011 00:00:00,1.63647,1.65184,1.63224,1.63485,1.63625,1.65174,1.63213,1.63425,1.2149
10/05/2011 00:00:00,1.64125,1.64222,1.63173,1.63647,1.64025,1.64205,1.63155,1.63625,-1.0577
09/05/2011 00:00:00,1.63990,1.64125,1.62710,1.64125,1.63970,1.64062,1.62695,1.64025,-1.1259
06/05/2011 00:00:00,1.63944,1.64647,1.63564,1.63990,1.63835,1.64631,1.63533,1.63970,1.0442
05/05/2011 00:00:00,1.64899,1.65447,1.63593,1.63944,1.64875,1.65433,1.63581,1.63835,1.0672
04/05/2011 00:00:00,1.64878,1.65755,1.64532,1.64899,1.64858,1.65738,1.64517,1.64875,-1.1378
03/05/2011 00:00:00,1.66565,1.66621,1.64644,1.64878,1.66525,1.66605,1.64629,1.64858,-1.0233
02/05/2011 00:00:00,1.67050,1.67395,1.66377,1.66565,1.67029,1.67376,1.66350,1.66525,-1.6687
29/04/2011 00:00:00,1.66335,1.67229,1.66244,1.67050,1.66303,1.67215,1.66226,1.67029,-2.4626
28/04/2011 00:00:00,1.66284,1.67478,1.66215,1.66335,1.66244,1.67453,1.66213,1.66303,-1.6167
27/04/2011 00:00:00,1.64843,1.66377,1.64355,1.66284,1.64785,1.66362,1.64342,1.66244,-2.4355
26/04/2011 00:00:00,1.64995,1.65331,1.64323,1.64843,1.64955,1.65315,1.64306,1.64785,-1.5272
25/04/2011 00:00:00,1.65188,1.65549,1.64687,1.64995,1.65138,1.65518,1.64669,1.64955,-1.9521
22/04/2011 00:00:00,1.65240,1.65705,1.65054,1.65188,1.65205,1.65681,1.65015,1.65138,-2.1217
21/04/2011 00:00:00,1.64085,1.66006,1.63874,1.65240,1.64065,1.65987,1.63859,1.65205,-1.8654
20/04/2011 00:00:00,1.63165,1.64269,1.63082,1.64085,1.63125,1.64251,1.63066,1.64065,-1.9640
19/04/2011 00:00:00,1.62694,1.63382,1.62315,1.63165,1.62635,1.63365,1.62293,1.63125,-1.4970
18/04/2011 00:00:00,1.62965,1.63298,1.61670,1.62694,1.62944,1.63282,1.61651,1.62635,-1.2152
15/04/2011 00:00:00,1.63545,1.63743,1.62919,1.62965,1.63505,1.63723,1.62911,1.62944,-1.3463
14/04/2011 00:00:00,1.62700,1.63854,1.62560,1.63545,1.62665,1.63838,1.62530,1.63505,-1.8446
13/04/2011 00:00:00,1.62605,1.63103,1.62378,1.62700,1.62545,1.63092,1.62367,1.62665,-1.3280
12/04/2011 00:00:00,1.63475,1.63528,1.62285,1.62605,1.63435,1.63480,1.62269,1.62545,-1.3772
11/04/2011 00:00:00,1.63807,1.64270,1.63146,1.63475,1.63785,1.64257,1.63129,1.63435,-2.1197
08/04/2011 00:00:00,1.63266,1.64289,1.63165,1.63807,1.63182,1.64274,1.63145,1.63785,-2.6080
07/04/2011 00:00:00,1.63335,1.63567,1.62638,1.63266,1.63305,1.63444,1.62618,1.63182,-2.5105
06/04/2011 00:00:00,1.62973,1.63650,1.62579,1.63335,1.62953,1.63632,1.62567,1.63305,-2.4787
05/04/2011 00:00:00,1.61363,1.62978,1.60933,1.62973,1.61285,1.62966,1.60913,1.62953,-2.6884
04/04/2011 00:00:00,1.61205,1.61777,1.61078,1.61363,1.61185,1.61762,1.61009,1.61285,-1.0226
01/04/2011 00:00:00,1.60295,1.61337,1.59735,1.61205,1.60268,1.61326,1.59717,1.61185,1.1890
31/03/2011 00:00:00,1.60755,1.61520,1.60170,1.60295,1.60695,1.61508,1.60155,1.60268,1.7236
30/03/2011 00:00:00,1.60145,1.60845,1.59805,1.60755,1.60095,1.60831,1.59781,1.60695,1.5276
29/03/2011 00:00:00,1.59940,1.60436,1.59435,1.60145,1.59916,1.60422,1.59416,1.60095,1.7856
28/03/2011 00:00:00,1.60205,1.60388,1.59378,1.59940,1.60189,1.60376,1.59359,1.59916,1.8556
25/03/2011 00:00:00,1.61225,1.61431,1.60089,1.60205,1.61205,1.61414,1.60073,1.60189,1.9820
24/03/2011 00:00:00,1.62365,1.62683,1.60927,1.61225,1.62335,1.62664,1.60912,1.61205,1.4306
23/03/2011 00:00:00,1.63665,1.63855,1.62195,1.62365,1.63625,1.63860,1.62181,1.62335,-1.5659
22/03/2011 00:00:00,1.63111,1.64018,1.62934,1.63665,1.63085,1.64006,1.62921,1.63625,-3.0837
21/03/2011 00:00:00,1.62293,1.63289,1.62052,1.63111,1.62267,1.63273,1.62035,1.63085,-3.0379
18/03/2011 00:00:00,1.61385,1.62577,1.60622,1.62293,1.61335,1.62558,1.60601,1.62267,-2.2973
17/03/2011 00:00:00,1.60279,1.61710,1.59850,1.61385,1.60215,1.61696,1.59814,1.61335,-1.7338
16/03/2011 00:00:00,1.60805,1.61325,1.59873,1.60279,1.60755,1.61308,1.59856,1.60215,1.3847
15/03/2011 00:00:00,1.61735,1.61854,1.59796,1.60805,1.61709,1.61841,1.59777,1.60755,1.1195
14/03/2011 00:00:00,1.60884,1.62003,1.60283,1.61735,1.60866,1.61986,1.60267,1.61709,-1.5553
11/03/2011 00:00:00,1.60637,1.60884,1.59783,1.60884,1.60562,1.60866,1.59765,1.60866,1.4474
10/03/2011 00:00:00,1.62056,1.62143,1.60397,1.60637,1.61985,1.62127,1.60380,1.60562,1.6022
09/03/2011 00:00:00,1.61648,1.62437,1.61395,1.62056,1.61574,1.62424,1.61372,1.61985,-1.2965
08/03/2011 00:00:00,1.62052,1.62092,1.61260,1.61648,1.61979,1.62076,1.61245,1.61574,1.0483
07/03/2011 00:00:00,1.62729,1.63423,1.61835,1.62052,1.62711,1.63412,1.61820,1.61979,-1.0387
04/03/2011 00:00:00,1.62820,1.63063,1.62361,1.62729,1.62742,1.63049,1.62349,1.62711,-1.8694
03/03/2011 00:00:00,1.63291,1.63347,1.62544,1.62820,1.63221,1.63330,1.62525,1.62742,-1.5777
02/03/2011 00:00:00,1.62703,1.63451,1.62169,1.63291,1.62632,1.63435,1.62143,1.63221,-3.0147
01/03/2011 00:00:00,1.62616,1.63303,1.62524,1.62703,1.62533,1.63285,1.62511,1.62632,-2.4330
28/02/2011 00:00:00,1.61158,1.62783,1.60729,1.62616,1.61141,1.62760,1.60710,1.62533,-3.2061
25/02/2011 00:00:00,1.61430,1.61619,1.60319,1.61158,1.61345,1.61601,1.60303,1.61141,-1.4516
24/02/2011 00:00:00,1.62146,1.62558,1.60860,1.61430,1.62072,1.62541,1.60845,1.61345,-1.4227
23/02/2011 00:00:00,1.61414,1.62788,1.61347,1.62146,1.61326,1.62738,1.61305,1.62072,-2.6293
22/02/2011 00:00:00,1.62296,1.62298,1.61025,1.61414,1.62226,1.62273,1.61008,1.61326,-2.2532
21/02/2011 00:00:00,1.62349,1.62640,1.62053,1.62296,1.62307,1.62578,1.62035,1.62226,-3.3543
18/02/2011 00:00:00,1.61772,1.62639,1.61499,1.62349,1.61694,1.62626,1.61479,1.62307,-3.8189
17/02/2011 00:00:00,1.60999,1.61883,1.60765,1.61772,1.60903,1.61859,1.60743,1.61694,-3.1990
16/02/2011 00:00:00,1.61303,1.61865,1.59878,1.60999,1.61225,1.61847,1.59860,1.60903,-2.0327
15/02/2011 00:00:00,1.60435,1.61721,1.60086,1.61303,1.60340,1.61708,1.60067,1.61225,-2.1469
14/02/2011 00:00:00,1.59996,1.60783,1.59825,1.60435,1.59985,1.60767,1.59811,1.60340,-1.5692
11/02/2011 00:00:00,1.61019,1.61139,1.59645,1.59996,1.60949,1.61120,1.59623,1.59985,-1.2679
10/02/2011 00:00:00,1.61039,1.61393,1.60128,1.61019,1.60987,1.61373,1.60069,1.60949,-1.5034
09/02/2011 00:00:00,1.60698,1.61257,1.60339,1.61039,1.60675,1.61240,1.60323,1.60987,-1.7035
08/02/2011 00:00:00,1.61124,1.61635,1.60293,1.60698,1.61103,1.61619,1.60273,1.60675,-1.2102
07/02/2011 00:00:00,1.60989,1.61863,1.60903,1.61124,1.60967,1.61845,1.60887,1.61103,-1.8902
04/02/2011 00:00:00,1.61401,1.61731,1.60375,1.60989,1.61331,1.61717,1.60359,1.60967,-2.0765
03/02/2011 00:00:00,1.61897,1.62793,1.61227,1.61401,1.61880,1.62777,1.61209,1.61331,-2.0310
02/02/2011 00:00:00,1.61458,1.62312,1.61296,1.61897,1.61445,1.62305,1.61276,1.61880,-2.6512
01/02/2011 00:00:00,1.60153,1.61652,1.60105,1.61458,1.60138,1.61637,1.60092,1.61445,-2.6542
31/01/2011 00:00:00,1.58641,1.60497,1.58221,1.60153,1.58616,1.60482,1.58211,1.60138,-2.5440
28/01/2011 00:00:00,1.59300,1.59676,1.58264,1.58641,1.59265,1.59662,1.58249,1.58616,-1.3723
27/01/2011 00:00:00,1.59315,1.59916,1.58813,1.59300,1.59309,1.59902,1.58792,1.59265,-1.4764
