Date,"AUD/USD(Open, Ask)","AUD/USD(High, Ask)","AUD/USD(Low, Ask)","AUD/USD(Close, Ask)","AUD/USD(Open, Bid)*","AUD/USD(High, Bid)*","AUD/USD(Low, Bid)*","AUD/USD(Close, Bid)*","HISTORICAL SSI(AUD/USD, SSI).SSI"
07/01/2014 20:00:00,0.89237,0.89309,0.89168,0.89287,0.89220,0.89298,0.89150,0.89261,
07/01/2014 16:00:00,0.89165,0.89363,0.88942,0.89237,0.89148,0.89346,0.88927,0.89220,
07/01/2014 12:00:00,0.89203,0.89412,0.89130,0.89165,0.89186,0.89394,0.89113,0.89148,
07/01/2014 08:00:00,0.89180,0.89323,0.89116,0.89203,0.89163,0.89306,0.89100,0.89186,
07/01/2014 04:00:00,0.89284,0.89449,0.89126,0.89180,0.89267,0.89433,0.89107,0.89163,
07/01/2014 00:00:00,0.89692,0.89722,0.89259,0.89284,0.89660,0.89703,0.89241,0.89267,
06/01/2014 20:00:00,0.89683,0.89738,0.89605,0.89692,0.89665,0.89718,0.89585,0.89660,
06/01/2014 16:00:00,0.89505,0.89746,0.89396,0.89683,0.89485,0.89728,0.89369,0.89665,
06/01/2014 12:00:00,0.89545,0.89677,0.89394,0.89505,0.89527,0.89660,0.89375,0.89485,
06/01/2014 08:00:00,0.89450,0.89763,0.89360,0.89545,0.89431,0.89745,0.89344,0.89527,
06/01/2014 04:00:00,0.89661,0.89704,0.89436,0.89450,0.89642,0.89686,0.89416,0.89431,
06/01/2014 00:00:00,0.89656,0.89836,0.89485,0.89661,0.89502,0.89818,0.89465,0.89642,
05/01/2014 20:00:00,0.89508,0.89676,0.89508,0.89656,0.89415,0.89569,0.89415,0.89502,
03/01/2014 20:00:00,0.89819,0.89843,0.89378,0.89508,0.89799,0.89823,0.89353,0.89415,
03/01/2014 16:00:00,0.89997,0.90054,0.89714,0.89819,0.89978,0.90035,0.89696,0.89799,
03/01/2014 12:00:00,0.89935,0.90056,0.89762,0.89997,0.89915,0.90039,0.89743,0.89978,
03/01/2014 08:00:00,0.89743,0.89999,0.89631,0.89935,0.89723,0.89976,0.89615,0.89915,
03/01/2014 04:00:00,0.88958,0.89940,0.88924,0.89743,0.88940,0.89928,0.88906,0.89723,
03/01/2014 00:00:00,0.89119,0.89170,0.88863,0.88958,0.89094,0.89103,0.88843,0.88940,
02/01/2014 20:00:00,0.89169,0.89238,0.89046,0.89119,0.89151,0.89219,0.89029,0.89094,
02/01/2014 16:00:00,0.88705,0.89449,0.88694,0.89169,0.88689,0.89426,0.88676,0.89151,
02/01/2014 12:00:00,0.88946,0.88983,0.88439,0.88705,0.88929,0.88963,0.88420,0.88689,
02/01/2014 08:00:00,0.89148,0.89204,0.88820,0.88946,0.89127,0.89185,0.88805,0.88929,
02/01/2014 04:00:00,0.89302,0.89302,0.89087,0.89148,0.89274,0.89274,0.89073,0.89127,
31/12/2013 16:00:00,0.89398,0.89537,0.89277,0.89302,0.89379,0.89514,0.89257,0.89274,
31/12/2013 12:00:00,0.89197,0.89469,0.89131,0.89398,0.89177,0.89453,0.89114,0.89379,
31/12/2013 08:00:00,0.89376,0.89378,0.89133,0.89197,0.89361,0.89361,0.89116,0.89177,
31/12/2013 04:00:00,0.89286,0.89498,0.89177,0.89376,0.89267,0.89481,0.89158,0.89361,
31/12/2013 00:00:00,0.89072,0.89286,0.88997,0.89286,0.89034,0.89267,0.88970,0.89267,
30/12/2013 20:00:00,0.89184,0.89238,0.89059,0.89072,0.89166,0.89220,0.89034,0.89034,
30/12/2013 16:00:00,0.88885,0.89308,0.88855,0.89184,0.88874,0.89290,0.88842,0.89166,
30/12/2013 12:00:00,0.88634,0.88963,0.88615,0.88885,0.88622,0.88945,0.88600,0.88874,
30/12/2013 08:00:00,0.88518,0.88651,0.88394,0.88634,0.88499,0.88637,0.88377,0.88622,
30/12/2013 04:00:00,0.88422,0.88661,0.88397,0.88518,0.88402,0.88646,0.88380,0.88499,
30/12/2013 00:00:00,0.88681,0.88687,0.88345,0.88422,0.88567,0.88656,0.88326,0.88402,
29/12/2013 20:00:00,0.88726,0.88726,0.88639,0.88681,0.88655,0.88656,0.88542,0.88567,
27/12/2013 20:00:00,0.88861,0.88866,0.88631,0.88726,0.88841,0.88845,0.88612,0.88655,
27/12/2013 16:00:00,0.89135,0.89152,0.88826,0.88861,0.89115,0.89132,0.88807,0.88841,
27/12/2013 12:00:00,0.89159,0.89220,0.89034,0.89135,0.89142,0.89201,0.89016,0.89115,
27/12/2013 08:00:00,0.89061,0.89299,0.89057,0.89159,0.89041,0.89281,0.89037,0.89142,
27/12/2013 04:00:00,0.88873,0.89122,0.88792,0.89061,0.88855,0.89103,0.88772,0.89041,
27/12/2013 00:00:00,0.88981,0.89077,0.88784,0.88873,0.88941,0.88982,0.88764,0.88855,
26/12/2013 20:00:00,0.88881,0.89055,0.88860,0.88981,0.88858,0.89021,0.88837,0.88941,
26/12/2013 16:00:00,0.88837,0.88894,0.88770,0.88881,0.88818,0.88871,0.88748,0.88858,
26/12/2013 12:00:00,0.88925,0.88930,0.88807,0.88837,0.88901,0.88913,0.88788,0.88818,
26/12/2013 08:00:00,0.88858,0.88969,0.88786,0.88925,0.88841,0.88944,0.88769,0.88901,
26/12/2013 04:00:00,0.89183,0.89183,0.88857,0.88858,0.89156,0.89156,0.88836,0.88841,
24/12/2013 16:00:00,0.89209,0.89272,0.89122,0.89183,0.89189,0.89254,0.89103,0.89156,
24/12/2013 12:00:00,0.89277,0.89337,0.89166,0.89209,0.89258,0.89319,0.89148,0.89189,
24/12/2013 08:00:00,0.89145,0.89306,0.89090,0.89277,0.89126,0.89289,0.89074,0.89258,
24/12/2013 04:00:00,0.89174,0.89226,0.89073,0.89145,0.89157,0.89206,0.89055,0.89126,
24/12/2013 00:00:00,0.89360,0.89446,0.89159,0.89174,0.89341,0.89401,0.89140,0.89157,
23/12/2013 20:00:00,0.89401,0.89427,0.89278,0.89360,0.89382,0.89407,0.89257,0.89341,
23/12/2013 16:00:00,0.89397,0.89477,0.89254,0.89401,0.89378,0.89459,0.89236,0.89382,
23/12/2013 12:00:00,0.89328,0.89593,0.89263,0.89397,0.89309,0.89574,0.89247,0.89378,
23/12/2013 08:00:00,0.89437,0.89456,0.89252,0.89328,0.89420,0.89439,0.89233,0.89309,
23/12/2013 04:00:00,0.89245,0.89474,0.89211,0.89437,0.89226,0.89458,0.89194,0.89420,
23/12/2013 00:00:00,0.89279,0.89342,0.89180,0.89245,0.89162,0.89325,0.89160,0.89226,
22/12/2013 20:00:00,0.89251,0.89325,0.89231,0.89279,0.89167,0.89260,0.89162,0.89162,
20/12/2013 20:00:00,0.89241,0.89353,0.89172,0.89251,0.89222,0.89330,0.89152,0.89167,
20/12/2013 16:00:00,0.88766,0.89343,0.88750,0.89241,0.88750,0.89322,0.88732,0.89222,
20/12/2013 12:00:00,0.88688,0.88894,0.88565,0.88766,0.88673,0.88878,0.88548,0.88750,
20/12/2013 08:00:00,0.88811,0.88867,0.88625,0.88688,0.88793,0.88848,0.88605,0.88673,
20/12/2013 04:00:00,0.88831,0.88886,0.88646,0.88811,0.88811,0.88868,0.88630,0.88793,
20/12/2013 00:00:00,0.88678,0.88880,0.88561,0.88831,0.88644,0.88862,0.88544,0.88811,
19/12/2013 20:00:00,0.88634,0.88697,0.88465,0.88678,0.88616,0.88681,0.88444,0.88644,
19/12/2013 16:00:00,0.88394,0.88650,0.88355,0.88634,0.88373,0.88633,0.88342,0.88616,
19/12/2013 12:00:00,0.88599,0.88761,0.88370,0.88394,0.88581,0.88743,0.88357,0.88373,
19/12/2013 08:00:00,0.88457,0.88702,0.88423,0.88599,0.88440,0.88686,0.88405,0.88581,
19/12/2013 04:00:00,0.88511,0.88549,0.88238,0.88457,0.88492,0.88531,0.88219,0.88440,
19/12/2013 00:00:00,0.88621,0.88626,0.88348,0.88511,0.88587,0.88608,0.88329,0.88492,
18/12/2013 20:00:00,0.88834,0.89452,0.88223,0.88621,0.88817,0.89431,0.88192,0.88587,
18/12/2013 16:00:00,0.89055,0.89182,0.88687,0.88834,0.89038,0.89164,0.88668,0.88817,
18/12/2013 12:00:00,0.89072,0.89149,0.88978,0.89055,0.89056,0.89135,0.88952,0.89038,
18/12/2013 08:00:00,0.89044,0.89185,0.89038,0.89072,0.89026,0.89169,0.89020,0.89056,
18/12/2013 04:00:00,0.89189,0.89240,0.88962,0.89044,0.89172,0.89222,0.88945,0.89026,
18/12/2013 00:00:00,0.89000,0.89298,0.88948,0.89189,0.88993,0.89284,0.88930,0.89172,
17/12/2013 20:00:00,0.88995,0.89096,0.88974,0.89000,0.88976,0.89082,0.88957,0.88993,
17/12/2013 16:00:00,0.89151,0.89176,0.88832,0.88995,0.89134,0.89160,0.88817,0.88976,
17/12/2013 12:00:00,0.89397,0.89408,0.89146,0.89151,0.89382,0.89392,0.89129,0.89134,
17/12/2013 08:00:00,0.89522,0.89529,0.89335,0.89397,0.89505,0.89512,0.89319,0.89382,
17/12/2013 04:00:00,0.89535,0.89550,0.89300,0.89522,0.89518,0.89531,0.89282,0.89505,
17/12/2013 00:00:00,0.89483,0.89594,0.89303,0.89535,0.89462,0.89577,0.89277,0.89518,
16/12/2013 20:00:00,0.89573,0.89602,0.89418,0.89483,0.89554,0.89582,0.89399,0.89462,
16/12/2013 16:00:00,0.89450,0.89708,0.89364,0.89573,0.89429,0.89691,0.89347,0.89554,
16/12/2013 12:00:00,0.89390,0.89530,0.89281,0.89450,0.89374,0.89515,0.89264,0.89429,
16/12/2013 08:00:00,0.89554,0.89594,0.89368,0.89390,0.89535,0.89576,0.89352,0.89374,
16/12/2013 04:00:00,0.89365,0.89624,0.89364,0.89554,0.89347,0.89605,0.89347,0.89535,
16/12/2013 00:00:00,0.89671,0.89671,0.89217,0.89365,0.89558,0.89622,0.89194,0.89347,
15/12/2013 20:00:00,0.89690,0.89714,0.89583,0.89671,0.89627,0.89627,0.89504,0.89558,
13/12/2013 20:00:00,0.89577,0.89707,0.89518,0.89690,0.89557,0.89677,0.89498,0.89627,
13/12/2013 16:00:00,0.89470,0.89651,0.89279,0.89577,0.89456,0.89643,0.89262,0.89557,
13/12/2013 12:00:00,0.89333,0.89540,0.89103,0.89470,0.89317,0.89525,0.89087,0.89456,
13/12/2013 08:00:00,0.89248,0.89503,0.89221,0.89333,0.89231,0.89485,0.89202,0.89317,
13/12/2013 04:00:00,0.89490,0.89633,0.89198,0.89248,0.89470,0.89616,0.89181,0.89231,
13/12/2013 00:00:00,0.89385,0.89501,0.89150,0.89490,0.89360,0.89486,0.89126,0.89470,
12/12/2013 20:00:00,0.89313,0.89456,0.89263,0.89385,0.89295,0.89438,0.89245,0.89360,
12/12/2013 16:00:00,0.89736,0.89775,0.89174,0.89313,0.89718,0.89760,0.89156,0.89295,
12/12/2013 12:00:00,0.90528,0.90624,0.89610,0.89736,0.90513,0.90607,0.89597,0.89718,
12/12/2013 08:00:00,0.90288,0.90697,0.90196,0.90528,0.90269,0.90681,0.90180,0.90513,
12/12/2013 04:00:00,0.90248,0.90344,0.90115,0.90288,0.90232,0.90326,0.90097,0.90269,
12/12/2013 00:00:00,0.90504,0.90837,0.90172,0.90248,0.90477,0.90806,0.90152,0.90232,
11/12/2013 20:00:00,0.90633,0.90796,0.90486,0.90504,0.90614,0.90780,0.90469,0.90477,
11/12/2013 16:00:00,0.91017,0.91053,0.90475,0.90633,0.91002,0.91039,0.90458,0.90614,
11/12/2013 12:00:00,0.91228,0.91248,0.90984,0.91017,0.91209,0.91231,0.90966,0.91002,
11/12/2013 08:00:00,0.91308,0.91352,0.91083,0.91228,0.91294,0.91336,0.91065,0.91209,
11/12/2013 04:00:00,0.91382,0.91393,0.91262,0.91308,0.91364,0.91373,0.91246,0.91294,
11/12/2013 00:00:00,0.91511,0.91536,0.91322,0.91382,0.91489,0.91518,0.91303,0.91364,
10/12/2013 20:00:00,0.91594,0.91680,0.91499,0.91511,0.91578,0.91661,0.91480,0.91489,
10/12/2013 16:00:00,0.91401,0.91611,0.91372,0.91594,0.91383,0.91600,0.91359,0.91578,
10/12/2013 12:00:00,0.91064,0.91483,0.91058,0.91401,0.91052,0.91467,0.91043,0.91383,
10/12/2013 08:00:00,0.91048,0.91176,0.90816,0.91064,0.91030,0.91158,0.90799,0.91052,
10/12/2013 04:00:00,0.91015,0.91181,0.90995,0.91048,0.90997,0.91167,0.90976,0.91030,
10/12/2013 00:00:00,0.91091,0.91174,0.90767,0.91015,0.91092,0.91151,0.90743,0.90997,
09/12/2013 20:00:00,0.90952,0.91154,0.90906,0.91091,0.90935,0.91136,0.90889,0.91092,
09/12/2013 16:00:00,0.90837,0.91007,0.90769,0.90952,0.90820,0.90994,0.90751,0.90935,
09/12/2013 12:00:00,0.90827,0.90933,0.90755,0.90837,0.90807,0.90918,0.90738,0.90820,
09/12/2013 08:00:00,0.90939,0.90940,0.90709,0.90827,0.90920,0.90920,0.90694,0.90807,
09/12/2013 04:00:00,0.91239,0.91272,0.90882,0.90939,0.91220,0.91252,0.90866,0.90920,
09/12/2013 00:00:00,0.91260,0.91303,0.90977,0.91239,0.91182,0.91288,0.90959,0.91220,
08/12/2013 20:00:00,0.91066,0.91399,0.91066,0.91260,0.90995,0.91359,0.90995,0.91182,
06/12/2013 20:00:00,0.91015,0.91092,0.90904,0.91066,0.90997,0.91065,0.90888,0.90995,
06/12/2013 16:00:00,0.90663,0.91184,0.90606,0.91015,0.90646,0.91169,0.90590,0.90997,
06/12/2013 12:00:00,0.90602,0.90746,0.89907,0.90663,0.90589,0.90730,0.89885,0.90646,
06/12/2013 08:00:00,0.90512,0.90633,0.90473,0.90602,0.90494,0.90617,0.90455,0.90589,
06/12/2013 04:00:00,0.90574,0.90677,0.90462,0.90512,0.90555,0.90658,0.90446,0.90494,
06/12/2013 00:00:00,0.90639,0.90722,0.90373,0.90574,0.90617,0.90702,0.90354,0.90555,
05/12/2013 20:00:00,0.90674,0.90762,0.90599,0.90639,0.90656,0.90747,0.90581,0.90617,
05/12/2013 16:00:00,0.90240,0.90785,0.90042,0.90674,0.90224,0.90766,0.90027,0.90656,
05/12/2013 12:00:00,0.90110,0.90416,0.90058,0.90240,0.90091,0.90399,0.90046,0.90224,
05/12/2013 08:00:00,0.90358,0.90582,0.90062,0.90110,0.90340,0.90566,0.90047,0.90091,
05/12/2013 04:00:00,0.90391,0.90496,0.90349,0.90358,0.90375,0.90479,0.90329,0.90340,
05/12/2013 00:00:00,0.90327,0.90495,0.90147,0.90391,0.90271,0.90477,0.90128,0.90375,
04/12/2013 20:00:00,0.90211,0.90393,0.90119,0.90327,0.90198,0.90375,0.90103,0.90271,
04/12/2013 16:00:00,0.90240,0.90302,0.89997,0.90211,0.90225,0.90286,0.89979,0.90198,
04/12/2013 12:00:00,0.90188,0.90420,0.90134,0.90240,0.90171,0.90402,0.90117,0.90225,
04/12/2013 08:00:00,0.90628,0.90640,0.90090,0.90188,0.90610,0.90621,0.90074,0.90171,
04/12/2013 04:00:00,0.90556,0.90731,0.90524,0.90628,0.90536,0.90711,0.90506,0.90610,
04/12/2013 00:00:00,0.91373,0.91416,0.90463,0.90556,0.91340,0.91400,0.90449,0.90536,
03/12/2013 20:00:00,0.91224,0.91471,0.91174,0.91373,0.91210,0.91454,0.91156,0.91340,
03/12/2013 16:00:00,0.91277,0.91392,0.91152,0.91224,0.91264,0.91375,0.91135,0.91210,
03/12/2013 12:00:00,0.91233,0.91447,0.91079,0.91277,0.91216,0.91429,0.91061,0.91264,
03/12/2013 08:00:00,0.90659,0.91282,0.90638,0.91233,0.90641,0.91263,0.90621,0.91216,
03/12/2013 04:00:00,0.90952,0.90971,0.90581,0.90659,0.90933,0.90953,0.90566,0.90641,
03/12/2013 00:00:00,0.91071,0.91358,0.90864,0.90952,0.91053,0.91331,0.90848,0.90933,
02/12/2013 20:00:00,0.91041,0.91085,0.90915,0.91071,0.91024,0.91064,0.90898,0.91053,
02/12/2013 16:00:00,0.91202,0.91273,0.90903,0.91041,0.91187,0.91257,0.90889,0.91024,
02/12/2013 12:00:00,0.91420,0.91496,0.91200,0.91202,0.91405,0.91477,0.91184,0.91187,
02/12/2013 08:00:00,0.91593,0.91692,0.91292,0.91420,0.91574,0.91677,0.91277,0.91405,
02/12/2013 04:00:00,0.91577,0.91638,0.91375,0.91593,0.91557,0.91620,0.91355,0.91574,
02/12/2013 00:00:00,0.91351,0.91628,0.91086,0.91577,0.91217,0.91611,0.91062,0.91557,
01/12/2013 20:00:00,0.91148,0.91417,0.91148,0.91351,0.91085,0.91337,0.91085,0.91217,
29/11/2013 20:00:00,0.91006,0.91156,0.91001,0.91148,0.90980,0.91139,0.90979,0.91085,
29/11/2013 16:00:00,0.91064,0.91421,0.90985,0.91006,0.91047,0.91408,0.90967,0.90980,
29/11/2013 12:00:00,0.91138,0.91257,0.90890,0.91064,0.91119,0.91243,0.90875,0.91047,
29/11/2013 08:00:00,0.91034,0.91222,0.90889,0.91138,0.91019,0.91206,0.90871,0.91119,
29/11/2013 04:00:00,0.90669,0.91044,0.90618,0.91034,0.90651,0.91031,0.90598,0.91019,
29/11/2013 00:00:00,0.91045,0.91109,0.90568,0.90669,0.91015,0.91079,0.90550,0.90651,
28/11/2013 20:00:00,0.91014,0.91179,0.91012,0.91045,0.91020,0.91159,0.90990,0.91015,
28/11/2013 16:00:00,0.91052,0.91053,0.90840,0.91014,0.91035,0.91035,0.90820,0.91020,
28/11/2013 12:00:00,0.91356,0.91504,0.91025,0.91052,0.91342,0.91489,0.91008,0.91035,
28/11/2013 08:00:00,0.91257,0.91368,0.91174,0.91356,0.91240,0.91355,0.91160,0.91342,
28/11/2013 04:00:00,0.91263,0.91350,0.91143,0.91257,0.91245,0.91332,0.91127,0.91240,
28/11/2013 00:00:00,0.90824,0.91410,0.90769,0.91263,0.90798,0.91395,0.90744,0.91245,
27/11/2013 20:00:00,0.90738,0.90838,0.90663,0.90824,0.90718,0.90823,0.90644,0.90798,
27/11/2013 16:00:00,0.90935,0.90966,0.90675,0.90738,0.90919,0.90950,0.90657,0.90718,
27/11/2013 12:00:00,0.91191,0.91366,0.90905,0.90935,0.91172,0.91352,0.90883,0.90919,
27/11/2013 08:00:00,0.91215,0.91385,0.91002,0.91191,0.91199,0.91371,0.90983,0.91172,
27/11/2013 04:00:00,0.91099,0.91346,0.91016,0.91215,0.91081,0.91329,0.90997,0.91199,
27/11/2013 00:00:00,0.91278,0.91323,0.91020,0.91099,0.91250,0.91307,0.91003,0.91081,
26/11/2013 20:00:00,0.91168,0.91356,0.91128,0.91278,0.91152,0.91339,0.91110,0.91250,
26/11/2013 16:00:00,0.91070,0.91299,0.90900,0.91168,0.91055,0.91287,0.90871,0.91152,
26/11/2013 12:00:00,0.91511,0.91522,0.91044,0.91070,0.91494,0.91505,0.91027,0.91055,
26/11/2013 08:00:00,0.91871,0.92051,0.91447,0.91511,0.91851,0.92036,0.91431,0.91494,
26/11/2013 04:00:00,0.91977,0.92000,0.91782,0.91871,0.91959,0.91982,0.91763,0.91851,
26/11/2013 00:00:00,0.91635,0.92042,0.91592,0.91977,0.91587,0.92023,0.91536,0.91959,
25/11/2013 20:00:00,0.91599,0.91654,0.91533,0.91635,0.91579,0.91638,0.91517,0.91587,
25/11/2013 16:00:00,0.91561,0.91703,0.91435,0.91599,0.91542,0.91686,0.91418,0.91579,
25/11/2013 12:00:00,0.91488,0.91701,0.91478,0.91561,0.91476,0.91684,0.91461,0.91542,
25/11/2013 08:00:00,0.91302,0.91579,0.91210,0.91488,0.91283,0.91565,0.91194,0.91476,
25/11/2013 04:00:00,0.91523,0.91692,0.91288,0.91302,0.91507,0.91675,0.91273,0.91283,
25/11/2013 00:00:00,0.91686,0.91895,0.91521,0.91523,0.91606,0.91877,0.91504,0.91507,
24/11/2013 20:00:00,0.91729,0.91860,0.91632,0.91686,0.91696,0.91788,0.91602,0.91606,
22/11/2013 20:00:00,0.91502,0.91770,0.91445,0.91729,0.91484,0.91756,0.91426,0.91696,
22/11/2013 16:00:00,0.91627,0.91680,0.91446,0.91502,0.91609,0.91667,0.91427,0.91484,
22/11/2013 12:00:00,0.91740,0.91844,0.91565,0.91627,0.91721,0.91827,0.91548,0.91609,
22/11/2013 08:00:00,0.91793,0.92086,0.91723,0.91740,0.91777,0.92067,0.91706,0.91721,
22/11/2013 04:00:00,0.92347,0.92421,0.91683,0.91793,0.92330,0.92405,0.91667,0.91777,
22/11/2013 00:00:00,0.92359,0.92502,0.92208,0.92347,0.92327,0.92486,0.92170,0.92330,
21/11/2013 20:00:00,0.92399,0.92464,0.91997,0.92359,0.92383,0.92448,0.91976,0.92327,
21/11/2013 16:00:00,0.92491,0.92576,0.92313,0.92399,0.92473,0.92561,0.92299,0.92383,
21/11/2013 12:00:00,0.92725,0.92786,0.92444,0.92491,0.92707,0.92773,0.92430,0.92473,
21/11/2013 08:00:00,0.93068,0.93096,0.92576,0.92725,0.93051,0.93082,0.92560,0.92707,
21/11/2013 04:00:00,0.93088,0.93116,0.92933,0.93068,0.93072,0.93098,0.92914,0.93051,
21/11/2013 00:00:00,0.93357,0.93363,0.92946,0.93088,0.93356,0.93356,0.92927,0.93072,
20/11/2013 20:00:00,0.93684,0.93736,0.93171,0.93357,0.93668,0.93719,0.93154,0.93356,
20/11/2013 16:00:00,0.93790,0.94052,0.93613,0.93684,0.93777,0.94037,0.93596,0.93668,
20/11/2013 12:00:00,0.94023,0.94082,0.93667,0.93790,0.94008,0.94066,0.93651,0.93777,
20/11/2013 08:00:00,0.93969,0.94046,0.93829,0.94023,0.93950,0.94030,0.93812,0.94008,
20/11/2013 04:00:00,0.94153,0.94250,0.93942,0.93969,0.94139,0.94235,0.93924,0.93950,
20/11/2013 00:00:00,0.94344,0.94487,0.94115,0.94153,0.94321,0.94475,0.94096,0.94139,
19/11/2013 20:00:00,0.94248,0.94344,0.94128,0.94344,0.94230,0.94321,0.94109,0.94321,
19/11/2013 16:00:00,0.94185,0.94331,0.94086,0.94248,0.94168,0.94317,0.94068,0.94230,
19/11/2013 12:00:00,0.94233,0.94261,0.94112,0.94185,0.94218,0.94247,0.94097,0.94168,
19/11/2013 08:00:00,0.93902,0.94476,0.93862,0.94233,0.93885,0.94462,0.93845,0.94218,
19/11/2013 04:00:00,0.93738,0.93919,0.93684,0.93902,0.93722,0.93903,0.93668,0.93885,
19/11/2013 00:00:00,0.93786,0.93870,0.93542,0.93738,0.93762,0.93853,0.93515,0.93722,
18/11/2013 20:00:00,0.93904,0.93972,0.93634,0.93786,0.93886,0.93960,0.93618,0.93762,
18/11/2013 16:00:00,0.94060,0.94181,0.93832,0.93904,0.94047,0.94167,0.93814,0.93886,
18/11/2013 12:00:00,0.94097,0.94140,0.93974,0.94060,0.94078,0.94124,0.93957,0.94047,
18/11/2013 08:00:00,0.94013,0.94195,0.94004,0.94097,0.93996,0.94181,0.93988,0.94078,
18/11/2013 04:00:00,0.93695,0.94090,0.93654,0.94013,0.93676,0.94072,0.93634,0.93996,
18/11/2013 00:00:00,0.93817,0.93817,0.93599,0.93695,0.93720,0.93782,0.93579,0.93676,
17/11/2013 20:00:00,0.93745,0.93885,0.93745,0.93817,0.93652,0.93808,0.93652,0.93720,
15/11/2013 20:00:00,0.93605,0.93756,0.93580,0.93745,0.93590,0.93740,0.93564,0.93652,
15/11/2013 16:00:00,0.93453,0.93733,0.93444,0.93605,0.93436,0.93717,0.93428,0.93590,
15/11/2013 12:00:00,0.93185,0.93521,0.93161,0.93453,0.93167,0.93508,0.93142,0.93436,
15/11/2013 08:00:00,0.93374,0.93480,0.93110,0.93185,0.93358,0.93463,0.93094,0.93167,
15/11/2013 04:00:00,0.93391,0.93524,0.93349,0.93374,0.93377,0.93506,0.93330,0.93358,
15/11/2013 00:00:00,0.93175,0.93427,0.93066,0.93391,0.93134,0.93410,0.93048,0.93377,
14/11/2013 20:00:00,0.93262,0.93314,0.93122,0.93175,0.93244,0.93296,0.93106,0.93134,
14/11/2013 16:00:00,0.93075,0.93372,0.92905,0.93262,0.93060,0.93358,0.92887,0.93244,
14/11/2013 12:00:00,0.93068,0.93125,0.92819,0.93075,0.93050,0.93109,0.92805,0.93060,
14/11/2013 08:00:00,0.93531,0.93563,0.92969,0.93068,0.93513,0.93546,0.92952,0.93050,
14/11/2013 04:00:00,0.93628,0.93679,0.93380,0.93531,0.93609,0.93663,0.93361,0.93513,
14/11/2013 00:00:00,0.93587,0.93875,0.93488,0.93628,0.93573,0.93857,0.93474,0.93609,
13/11/2013 20:00:00,0.93303,0.93728,0.93214,0.93587,0.93286,0.93703,0.93198,0.93573,
13/11/2013 16:00:00,0.93078,0.93336,0.92889,0.93303,0.93062,0.93319,0.92873,0.93286,
13/11/2013 12:00:00,0.92898,0.93197,0.92888,0.93078,0.92882,0.93183,0.92872,0.93062,
13/11/2013 08:00:00,0.93045,0.93086,0.92795,0.92898,0.93028,0.93068,0.92778,0.92882,
13/11/2013 04:00:00,0.93089,0.93112,0.92991,0.93045,0.93071,0.93097,0.92973,0.93028,
13/11/2013 00:00:00,0.93042,0.93096,0.92871,0.93089,0.92995,0.93082,0.92853,0.93071,
12/11/2013 20:00:00,0.92962,0.93079,0.92829,0.93042,0.92947,0.93063,0.92811,0.92995,
12/11/2013 16:00:00,0.93207,0.93332,0.92702,0.92962,0.93190,0.93314,0.92676,0.92947,
12/11/2013 12:00:00,0.93246,0.93330,0.93129,0.93207,0.93228,0.93314,0.93115,0.93190,
12/11/2013 08:00:00,0.93322,0.93391,0.93210,0.93246,0.93304,0.93373,0.93194,0.93228,
12/11/2013 04:00:00,0.93423,0.93425,0.93264,0.93322,0.93405,0.93409,0.93246,0.93304,
12/11/2013 00:00:00,0.93611,0.93699,0.93344,0.93423,0.93588,0.93675,0.93326,0.93405,
11/11/2013 20:00:00,0.93459,0.93645,0.93455,0.93611,0.93441,0.93628,0.93438,0.93588,
11/11/2013 16:00:00,0.93562,0.93682,0.93452,0.93459,0.93547,0.93666,0.93435,0.93441,
11/11/2013 12:00:00,0.93697,0.93735,0.93490,0.93562,0.93685,0.93716,0.93472,0.93547,
11/11/2013 08:00:00,0.93811,0.93895,0.93643,0.93697,0.93792,0.93879,0.93625,0.93685,
11/11/2013 04:00:00,0.93795,0.93887,0.93765,0.93811,0.93775,0.93871,0.93746,0.93792,
11/11/2013 00:00:00,0.93924,0.93924,0.93687,0.93795,0.93807,0.93898,0.93669,0.93775,
10/11/2013 20:00:00,0.93859,0.93954,0.93802,0.93924,0.93825,0.93918,0.93741,0.93807,
08/11/2013 20:00:00,0.93910,0.93910,0.93746,0.93859,0.93895,0.93895,0.93728,0.93825,
08/11/2013 16:00:00,0.94053,0.94055,0.93532,0.93910,0.94038,0.94040,0.93519,0.93895,
08/11/2013 12:00:00,0.94628,0.94720,0.93844,0.94053,0.94614,0.94687,0.93828,0.94038,
08/11/2013 08:00:00,0.94673,0.94747,0.94536,0.94628,0.94655,0.94731,0.94522,0.94614,
08/11/2013 04:00:00,0.94563,0.94823,0.94486,0.94673,0.94541,0.94800,0.94469,0.94655,
08/11/2013 00:00:00,0.94560,0.94668,0.94291,0.94563,0.94534,0.94652,0.94269,0.94541,
07/11/2013 20:00:00,0.94653,0.94899,0.94400,0.94560,0.94635,0.94881,0.94383,0.94534,
07/11/2013 16:00:00,0.94572,0.94855,0.94462,0.94653,0.94553,0.94839,0.94446,0.94635,
07/11/2013 12:00:00,0.94900,0.95107,0.94522,0.94572,0.94885,0.95088,0.94504,0.94553,
07/11/2013 08:00:00,0.94820,0.94913,0.94698,0.94900,0.94801,0.94897,0.94682,0.94885,
07/11/2013 04:00:00,0.94725,0.94833,0.94682,0.94820,0.94708,0.94816,0.94668,0.94801,
