Date,"EUR/USD(Open, Ask)","EUR/USD(High, Ask)","EUR/USD(Low, Ask)","EUR/USD(Close, Ask)","EUR/USD(Open, Bid)*","EUR/USD(High, Bid)*","EUR/USD(Low, Bid)*","EUR/USD(Close, Bid)*","MVA(EUR/USD.Open,7)","HISTORICAL SSI(EUR/USD, SSI).SSI"
01/05/2014 16:00:00,1.38742,1.38785,1.38634,1.38683,1.38730,1.38774,1.38623,1.38673,1.3870,-4.4724
01/05/2014 12:00:00,1.38866,1.38878,1.38704,1.38742,1.38854,1.38866,1.38693,1.38730,1.3858,-4.5947
01/05/2014 08:00:00,1.38734,1.38898,1.38700,1.38866,1.38723,1.38886,1.38686,1.38854,1.3847,-4.7177
01/05/2014 04:00:00,1.38700,1.38738,1.38686,1.38734,1.38687,1.38726,1.38679,1.38723,1.3838,-4.0654
01/05/2014 00:00:00,1.38693,1.38752,1.38652,1.38700,1.38648,1.38740,1.38628,1.38687,1.3830,-4.0579
30/04/2014 20:00:00,1.38664,1.38773,1.38572,1.38693,1.38653,1.38761,1.38550,1.38648,1.3822,-4.1051
30/04/2014 16:00:00,1.38602,1.38772,1.38540,1.38664,1.38591,1.38762,1.38529,1.38653,1.3817,-4.0214
30/04/2014 12:00:00,1.37958,1.38747,1.37729,1.38602,1.37937,1.38710,1.37711,1.38591,1.3818,-3.6993
30/04/2014 08:00:00,1.38074,1.38138,1.37878,1.37958,1.38063,1.38127,1.37866,1.37937,1.3828,-2.5311
30/04/2014 04:00:00,1.38103,1.38113,1.38044,1.38074,1.38091,1.38100,1.38033,1.38063,1.3835,-2.8938
30/04/2014 00:00:00,1.38133,1.38161,1.38082,1.38103,1.38113,1.38147,1.38071,1.38091,1.3841,-2.9621
29/04/2014 20:00:00,1.38120,1.38145,1.38081,1.38133,1.38107,1.38137,1.38069,1.38113,1.3846,-3.0009
29/04/2014 16:00:00,1.38294,1.38308,1.38060,1.38120,1.38282,1.38295,1.38051,1.38107,1.3854,-3.0548
29/04/2014 12:00:00,1.38696,1.38710,1.38120,1.38294,1.38682,1.38700,1.38109,1.38282,1.3860,-3.3794
29/04/2014 08:00:00,1.38622,1.38799,1.38550,1.38696,1.38611,1.38787,1.38538,1.38682,1.3854,-4.2212
29/04/2014 04:00:00,1.38569,1.38655,1.38555,1.38622,1.38557,1.38644,1.38544,1.38611,1.3848,-3.9819
29/04/2014 00:00:00,1.38523,1.38572,1.38489,1.38569,1.38503,1.38561,1.38482,1.38557,1.3846,-3.9283
28/04/2014 20:00:00,1.38474,1.38573,1.38474,1.38523,1.38463,1.38564,1.38463,1.38503,1.3844,-3.9072
28/04/2014 16:00:00,1.38711,1.38751,1.38401,1.38474,1.38700,1.38738,1.38391,1.38463,1.3842,-3.8684
28/04/2014 12:00:00,1.38694,1.38802,1.38590,1.38711,1.38680,1.38790,1.38579,1.38700,1.3838,-4.2759
28/04/2014 08:00:00,1.38246,1.38762,1.38188,1.38694,1.38235,1.38749,1.38177,1.38680,1.3834,-4.1620
28/04/2014 04:00:00,1.38210,1.38263,1.38200,1.38246,1.38199,1.38251,1.38186,1.38235,1.3835,-3.4302
28/04/2014 00:00:00,1.38477,1.38496,1.38154,1.38210,1.38446,1.38446,1.38142,1.38199,1.3836,-3.4971
27/04/2014 20:00:00,1.38356,1.38508,1.38356,1.38477,1.38333,1.38453,1.38296,1.38446,1.3834,-3.6133
25/04/2014 20:00:00,1.38383,1.38433,1.38318,1.38356,1.38371,1.38421,1.38306,1.38333,1.3833,-3.6133
25/04/2014 16:00:00,1.38422,1.38474,1.38336,1.38383,1.38414,1.38463,1.38324,1.38371,1.3826,-3.6054
25/04/2014 12:00:00,1.38367,1.38490,1.38300,1.38422,1.38355,1.38478,1.38290,1.38414,1.3825,-3.4345
25/04/2014 08:00:00,1.38350,1.38414,1.38290,1.38367,1.38338,1.38401,1.38279,1.38355,1.3823,-3.3534
25/04/2014 04:00:00,1.38280,1.38382,1.38280,1.38350,1.38269,1.38372,1.38268,1.38338,1.3821,-3.3374
25/04/2014 00:00:00,1.38330,1.38347,1.38274,1.38280,1.38309,1.38335,1.38264,1.38269,1.3819,-3.2964
24/04/2014 20:00:00,1.38243,1.38348,1.38222,1.38330,1.38231,1.38337,1.38212,1.38309,1.3818,-3.2756
24/04/2014 16:00:00,1.37936,1.38339,1.37920,1.38243,1.37925,1.38328,1.37909,1.38231,1.3820,-3.2381
24/04/2014 12:00:00,1.38323,1.38332,1.37924,1.37936,1.38312,1.38322,1.37912,1.37925,1.3828,-2.9971
24/04/2014 08:00:00,1.38220,1.38461,1.38127,1.38323,1.38209,1.38428,1.38114,1.38312,1.3826,-3.3326
24/04/2014 04:00:00,1.38224,1.38266,1.38186,1.38220,1.38213,1.38254,1.38176,1.38209,1.3823,-2.8050
24/04/2014 00:00:00,1.38179,1.38228,1.38155,1.38224,1.38159,1.38216,1.38142,1.38213,1.3820,-2.7851
23/04/2014 20:00:00,1.38198,1.38208,1.38142,1.38179,1.38185,1.38199,1.38129,1.38159,1.3818,-2.8387
23/04/2014 16:00:00,1.38409,1.38462,1.38121,1.38198,1.38398,1.38450,1.38110,1.38185,1.3818,-2.9317
23/04/2014 12:00:00,1.38486,1.38508,1.38332,1.38409,1.38477,1.38498,1.38322,1.38398,1.3813,-3.3081
23/04/2014 08:00:00,1.38165,1.38554,1.38010,1.38486,1.38153,1.38542,1.37998,1.38477,1.3806,-3.2785
23/04/2014 04:00:00,1.38027,1.38201,1.38007,1.38165,1.38015,1.38191,1.37998,1.38153,1.3802,-3.0867
23/04/2014 00:00:00,1.38066,1.38102,1.38015,1.38027,1.38045,1.38089,1.38005,1.38015,1.3801,-3.0095
22/04/2014 20:00:00,1.38008,1.38075,1.37960,1.38066,1.37996,1.38063,1.37949,1.38045,1.3799,-3.0114
22/04/2014 16:00:00,1.38201,1.38208,1.37895,1.38008,1.38188,1.38196,1.37886,1.37996,1.3802,-2.9276
22/04/2014 12:00:00,1.38077,1.38254,1.38004,1.38201,1.38065,1.38243,1.37995,1.38188,1.3803,-3.0986
22/04/2014 08:00:00,1.37969,1.38114,1.37855,1.38077,1.37956,1.38102,1.37845,1.38065,1.3804,-2.9836
22/04/2014 04:00:00,1.37916,1.37980,1.37906,1.37969,1.37902,1.37967,1.37894,1.37956,1.3806,-2.9325
22/04/2014 00:00:00,1.37941,1.37965,1.37906,1.37916,1.37921,1.37950,1.37894,1.37902,1.3809,-2.9488
21/04/2014 20:00:00,1.37922,1.37971,1.37893,1.37941,1.37911,1.37961,1.37882,1.37921,1.3811,-2.9992
21/04/2014 16:00:00,1.38183,1.38186,1.37879,1.37922,1.38170,1.38172,1.37865,1.37911,1.3814,-3.0380
21/04/2014 12:00:00,1.38288,1.38312,1.38103,1.38183,1.38275,1.38299,1.38092,1.38170,1.3815,-3.2214
21/04/2014 08:00:00,1.38171,1.38288,1.38162,1.38288,1.38158,1.38275,1.38151,1.38275,1.3813,-3.2447
21/04/2014 04:00:00,1.38102,1.38181,1.38058,1.38171,1.38089,1.38169,1.38044,1.38158,1.3813,-3.2351
21/04/2014 00:00:00,1.38216,1.38244,1.38096,1.38102,1.38084,1.38168,1.38069,1.38089,1.3813,-3.2717
20/04/2014 20:00:00,1.38206,1.38228,1.38113,1.38216,1.38054,1.38129,1.38021,1.38084,1.3813,-3.3134
18/04/2014 20:00:00,1.38179,1.38239,1.38100,1.38206,1.38168,1.38187,1.38023,1.38054,1.3815,-3.3134
18/04/2014 16:00:00,1.38213,1.38214,1.38140,1.38179,1.38198,1.38203,1.38123,1.38168,1.3819,-3.3661
18/04/2014 12:00:00,1.38190,1.38213,1.38164,1.38213,1.38173,1.38199,1.38149,1.38198,1.3822,-3.3440
18/04/2014 08:00:00,1.38133,1.38231,1.38129,1.38190,1.38119,1.38218,1.38118,1.38173,1.3825,-3.3130
18/04/2014 04:00:00,1.38112,1.38193,1.38091,1.38133,1.38100,1.38179,1.38079,1.38119,1.3829,-3.3315
18/04/2014 00:00:00,1.38146,1.38168,1.38107,1.38112,1.38126,1.38151,1.38095,1.38100,1.3830,-3.3906
17/04/2014 20:00:00,1.38193,1.38243,1.38122,1.38146,1.38181,1.38233,1.38111,1.38126,1.3832,-3.2972
17/04/2014 16:00:00,1.38467,1.38510,1.38117,1.38193,1.38457,1.38497,1.38105,1.38181,1.3834,-3.3195
17/04/2014 12:00:00,1.38425,1.38654,1.38414,1.38467,1.38414,1.38643,1.38401,1.38457,1.3834,-3.7499
17/04/2014 08:00:00,1.38389,1.38456,1.38362,1.38425,1.38376,1.38447,1.38352,1.38414,1.3831,-3.4672
17/04/2014 04:00:00,1.38389,1.38425,1.38356,1.38389,1.38376,1.38413,1.38343,1.38376,1.3828,-3.1328
17/04/2014 00:00:00,1.38163,1.38419,1.38147,1.38389,1.38141,1.38408,1.38133,1.38376,1.3824,-3.0376
16/04/2014 20:00:00,1.38311,1.38330,1.38137,1.38163,1.38298,1.38320,1.38126,1.38141,1.3825,-2.9558
16/04/2014 16:00:00,1.38336,1.38369,1.38044,1.38311,1.38324,1.38358,1.38032,1.38298,1.3821,-2.9268
16/04/2014 12:00:00,1.38493,1.38498,1.38317,1.38336,1.38481,1.38489,1.38308,1.38324,1.3815,-3.1107
16/04/2014 08:00:00,1.38181,1.38517,1.38176,1.38493,1.38169,1.38510,1.38164,1.38481,1.3811,-3.1309
16/04/2014 04:00:00,1.38152,1.38209,1.38111,1.38181,1.38143,1.38196,1.38100,1.38169,1.3810,-3.0206
16/04/2014 00:00:00,1.38154,1.38171,1.38071,1.38152,1.38138,1.38158,1.38060,1.38143,1.3811,-3.0464
15/04/2014 20:00:00,1.38198,1.38201,1.38071,1.38154,1.38188,1.38190,1.38062,1.38138,1.3813,-3.0963
15/04/2014 16:00:00,1.38024,1.38340,1.37960,1.38198,1.38011,1.38329,1.37949,1.38188,1.3812,-3.1020
15/04/2014 12:00:00,1.37946,1.38124,1.37909,1.38024,1.37931,1.38109,1.37895,1.38011,1.3815,-3.0936
15/04/2014 08:00:00,1.38170,1.38217,1.37942,1.37946,1.38157,1.38207,1.37930,1.37931,1.3824,-3.1814
15/04/2014 04:00:00,1.38170,1.38184,1.38139,1.38170,1.38159,1.38173,1.38127,1.38157,1.3829,-3.4209
15/04/2014 00:00:00,1.38228,1.38228,1.38136,1.38170,1.38176,1.38207,1.38125,1.38159,1.3832,-3.4814
14/04/2014 20:00:00,1.38288,1.38290,1.38147,1.38228,1.38276,1.38280,1.38138,1.38176,1.3841,-3.4960
14/04/2014 16:00:00,1.38167,1.38301,1.38103,1.38288,1.38159,1.38287,1.38091,1.38276,1.3851,-3.4410
14/04/2014 12:00:00,1.38210,1.38344,1.38089,1.38167,1.38196,1.38332,1.38077,1.38159,1.3859,-3.5741
14/04/2014 08:00:00,1.38569,1.38637,1.38201,1.38210,1.38557,1.38625,1.38191,1.38196,1.3869,-3.9761
14/04/2014 04:00:00,1.38489,1.38580,1.38450,1.38569,1.38475,1.38568,1.38437,1.38557,1.3874,-4.4635
14/04/2014 00:00:00,1.38462,1.38615,1.38423,1.38489,1.38378,1.38596,1.38377,1.38475,1.3880,-4.5239
13/04/2014 20:00:00,1.38858,1.38858,1.38338,1.38462,1.38836,1.38836,1.38298,1.38378,1.3887,-5.1512
11/04/2014 20:00:00,1.38979,1.39012,1.38813,1.38858,1.38967,1.39004,1.38801,1.38836,1.3887,-5.1512
11/04/2014 16:00:00,1.38752,1.39011,1.38705,1.38979,1.38739,1.39003,1.38694,1.38967,1.3883,-5.0302
11/04/2014 12:00:00,1.38862,1.38990,1.38641,1.38752,1.38849,1.38977,1.38629,1.38739,1.3881,-4.7569
11/04/2014 08:00:00,1.38936,1.39065,1.38861,1.38862,1.38923,1.39054,1.38848,1.38849,1.3875,-4.7640
11/04/2014 04:00:00,1.38911,1.38982,1.38906,1.38936,1.38899,1.38969,1.38895,1.38923,1.3872,-4.3827
11/04/2014 00:00:00,1.38871,1.38952,1.38817,1.38911,1.38852,1.38941,1.38803,1.38899,1.3867,-4.2916
10/04/2014 20:00:00,1.38878,1.38943,1.38806,1.38871,1.38866,1.38932,1.38797,1.38852,1.3856,-4.2745
10/04/2014 16:00:00,1.38686,1.38999,1.38542,1.38878,1.38674,1.38987,1.38530,1.38866,1.3844,-4.2400
10/04/2014 12:00:00,1.38606,1.38756,1.38510,1.38686,1.38596,1.38744,1.38498,1.38674,1.3833,-3.9490
10/04/2014 08:00:00,1.38477,1.38682,1.38366,1.38606,1.38466,1.38670,1.38354,1.38596,1.3823,-3.7631
10/04/2014 04:00:00,1.38694,1.38705,1.38464,1.38477,1.38682,1.38693,1.38455,1.38466,1.3815,-3.7559
10/04/2014 00:00:00,1.38560,1.38714,1.38508,1.38694,1.38543,1.38701,1.38495,1.38682,1.3805,-3.7778
09/04/2014 20:00:00,1.38096,1.38627,1.38027,1.38560,1.38087,1.38617,1.38016,1.38543,1.3796,-3.6763
09/04/2014 16:00:00,1.38022,1.38293,1.37977,1.38096,1.38010,1.38283,1.37967,1.38087,1.3794,-3.2008
09/04/2014 12:00:00,1.37930,1.38077,1.37858,1.38022,1.37918,1.38065,1.37845,1.38010,1.3790,-3.0060
09/04/2014 08:00:00,1.37925,1.38092,1.37805,1.37930,1.37912,1.38081,1.37794,1.37918,1.3783,-2.9892
09/04/2014 04:00:00,1.37899,1.37940,1.37875,1.37925,1.37887,1.37928,1.37863,1.37912,1.3776,-3.0253
09/04/2014 00:00:00,1.37982,1.37989,1.37860,1.37899,1.37965,1.37970,1.37849,1.37887,1.3769,-3.0672
08/04/2014 20:00:00,1.37965,1.38039,1.37927,1.37982,1.37954,1.38028,1.37914,1.37965,1.3761,-3.1290
08/04/2014 16:00:00,1.37968,1.38124,1.37883,1.37965,1.37955,1.38111,1.37873,1.37954,1.3751,-3.1644
08/04/2014 12:00:00,1.37694,1.37985,1.37630,1.37968,1.37684,1.37973,1.37617,1.37955,1.3739,-2.8084
08/04/2014 08:00:00,1.37441,1.37744,1.37381,1.37694,1.37431,1.37732,1.37367,1.37684,1.3729,-2.5073
08/04/2014 04:00:00,1.37463,1.37471,1.37416,1.37441,1.37451,1.37458,1.37405,1.37431,1.3723,-2.2501
08/04/2014 00:00:00,1.37427,1.37485,1.37419,1.37463,1.37409,1.37475,1.37406,1.37451,1.3716,-2.2403
07/04/2014 20:00:00,1.37393,1.37464,1.37379,1.37427,1.37382,1.37452,1.37371,1.37409,1.3710,-2.1952
07/04/2014 16:00:00,1.37293,1.37493,1.37219,1.37393,1.37281,1.37481,1.37207,1.37382,1.3706,-2.2264
07/04/2014 12:00:00,1.37119,1.37382,1.37119,1.37293,1.37106,1.37370,1.37106,1.37281,1.3704,-2.0057
07/04/2014 08:00:00,1.37008,1.37212,1.37000,1.37119,1.36997,1.37203,1.36988,1.37106,1.3703,-1.9425
07/04/2014 04:00:00,1.37019,1.37042,1.36978,1.37008,1.37008,1.37029,1.36967,1.36997,1.3704,-1.9428
07/04/2014 00:00:00,1.37026,1.37093,1.36971,1.37019,1.36928,1.37038,1.36925,1.37008,1.3707,-1.9681
06/04/2014 20:00:00,1.37038,1.37042,1.36963,1.37026,1.37017,1.37017,1.36896,1.36928,1.3711,-1.9829
04/04/2014 20:00:00,1.37060,1.37091,1.36978,1.37038,1.37049,1.37079,1.36966,1.37017,1.3714,-1.9829
04/04/2014 16:00:00,1.37180,1.37281,1.36733,1.37060,1.37168,1.37271,1.36722,1.37049,1.3721,-1.9721
04/04/2014 12:00:00,1.37047,1.37321,1.36819,1.37180,1.37038,1.37308,1.36803,1.37168,1.3728,-2.0264
04/04/2014 08:00:00,1.37115,1.37120,1.36966,1.37047,1.37103,1.37110,1.36953,1.37038,1.3735,-1.9307
04/04/2014 04:00:00,1.37232,1.37240,1.37094,1.37115,1.37221,1.37228,1.37083,1.37103,1.3743,-1.9431
04/04/2014 00:00:00,1.37215,1.37245,1.37157,1.37232,1.37191,1.37231,1.37146,1.37221,1.3750,-1.9814
03/04/2014 20:00:00,1.37212,1.37234,1.37086,1.37215,1.37200,1.37223,1.37074,1.37191,1.3757,-2.0045
03/04/2014 16:00:00,1.37593,1.37614,1.36988,1.37212,1.37580,1.37602,1.36976,1.37200,1.3766,-1.9833
03/04/2014 12:00:00,1.37617,1.38082,1.37406,1.37593,1.37605,1.38061,1.37364,1.37580,1.3771,-2.5363
03/04/2014 08:00:00,1.37584,1.37729,1.37561,1.37617,1.37571,1.37716,1.37549,1.37605,1.3777,-2.3643
03/04/2014 04:00:00,1.37689,1.37712,1.37552,1.37584,1.37676,1.37701,1.37541,1.37571,1.3783,-2.4875
03/04/2014 00:00:00,1.37687,1.37720,1.37645,1.37689,1.37664,1.37710,1.37625,1.37676,1.3786,-2.5398
02/04/2014 20:00:00,1.37670,1.37690,1.37573,1.37687,1.37659,1.37672,1.37562,1.37664,1.3791,-2.4800
02/04/2014 16:00:00,1.37876,1.37929,1.37538,1.37670,1.37864,1.37919,1.37527,1.37659,1.3795,-2.5178
02/04/2014 12:00:00,1.37939,1.37970,1.37789,1.37876,1.37924,1.37958,1.37776,1.37864,1.3796,-2.8387
02/04/2014 08:00:00,1.38067,1.38209,1.37893,1.37939,1.38055,1.38199,1.37881,1.37924,1.3794,-2.9977
02/04/2014 04:00:00,1.37970,1.38079,1.37949,1.38067,1.37959,1.38067,1.37940,1.38055,1.3789,-2.8697
02/04/2014 00:00:00,1.37949,1.37980,1.37910,1.37970,1.37914,1.37969,1.37898,1.37959,1.3785,-2.8239
01/04/2014 20:00:00,1.37984,1.38030,1.37907,1.37949,1.37972,1.38020,1.37896,1.37914,1.3783,-2.8354
01/04/2014 16:00:00,1.37999,1.38142,1.37903,1.37984,1.37988,1.38132,1.37891,1.37972,1.3781,-2.8672
01/04/2014 12:00:00,1.37952,1.38163,1.37846,1.37999,1.37939,1.38149,1.37833,1.37988,1.3774,-2.7935
01/04/2014 08:00:00,1.37756,1.38023,1.37733,1.37952,1.37745,1.38011,1.37721,1.37939,1.3767,-2.6558
01/04/2014 04:00:00,1.37755,1.37781,1.37698,1.37756,1.37743,1.37768,1.37687,1.37745,1.3765,-2.5629
01/04/2014 00:00:00,1.37701,1.37774,1.37692,1.37755,1.37681,1.37760,1.37675,1.37743,1.3763,-2.5936
31/03/2014 20:00:00,1.37730,1.37838,1.37663,1.37701,1.37716,1.37827,1.37652,1.37681,1.3761,-2.6466
31/03/2014 16:00:00,1.37872,1.38099,1.37635,1.37730,1.37860,1.38085,1.37622,1.37716,1.3757,-2.6116
31/03/2014 12:00:00,1.37492,1.38068,1.37232,1.37872,1.37479,1.38056,1.37188,1.37860,1.3751,-2.6252
31/03/2014 08:00:00,1.37504,1.37709,1.37457,1.37492,1.37491,1.37698,1.37445,1.37479,1.3746,-2.3999
31/03/2014 04:00:00,1.37607,1.37621,1.37456,1.37504,1.37594,1.37609,1.37443,1.37491,1.3746,-2.4816
31/03/2014 00:00:00,1.37664,1.37664,1.37457,1.37607,1.37600,1.37627,1.37445,1.37594,1.3744,-2.5075
30/03/2014 20:00:00,1.37538,1.37697,1.37538,1.37664,1.37516,1.37673,1.37516,1.37600,1.3741,-2.5417
28/03/2014 20:00:00,1.37483,1.37578,1.37450,1.37538,1.37472,1.37564,1.37439,1.37516,1.3740,-2.5417
28/03/2014 16:00:00,1.37411,1.37737,1.37373,1.37483,1.37400,1.37727,1.37360,1.37472,1.3741,-2.5221
28/03/2014 12:00:00,1.37141,1.37452,1.37052,1.37411,1.37129,1.37440,1.37043,1.37400,1.3745,-2.2518
28/03/2014 08:00:00,1.37519,1.37521,1.37068,1.37141,1.37507,1.37509,1.37055,1.37129,1.3755,-2.1094
28/03/2014 04:00:00,1.37447,1.37526,1.37410,1.37519,1.37436,1.37514,1.37398,1.37507,1.3761,-2.2436
28/03/2014 00:00:00,1.37415,1.37469,1.37388,1.37447,1.37399,1.37455,1.37377,1.37436,1.3766,-2.2473
27/03/2014 20:00:00,1.37436,1.37496,1.37379,1.37415,1.37424,1.37483,1.37366,1.37399,1.3772,-2.2802
27/03/2014 16:00:00,1.37619,1.37803,1.37292,1.37436,1.37606,1.37788,1.37280,1.37424,1.3780,-2.3737
27/03/2014 12:00:00,1.37653,1.37728,1.37414,1.37619,1.37640,1.37716,1.37401,1.37606,1.3785,-2.4250
27/03/2014 08:00:00,1.37873,1.37952,1.37551,1.37653,1.37862,1.37940,1.37541,1.37640,1.3791,-2.5189
27/03/2014 04:00:00,1.37889,1.37895,1.37819,1.37873,1.37877,1.37883,1.37807,1.37862,1.3796,-2.6940
27/03/2014 00:00:00,1.37800,1.37976,1.37785,1.37889,1.37784,1.37965,1.37771,1.37877,1.3801,-2.7340
26/03/2014 20:00:00,1.37872,1.38097,1.37771,1.37800,1.37861,1.38086,1.37760,1.37784,1.3804,-2.7583
26/03/2014 16:00:00,1.37945,1.38092,1.37792,1.37872,1.37935,1.38080,1.37780,1.37861,1.3805,-2.6654
26/03/2014 12:00:00,1.37967,1.38045,1.37830,1.37945,1.37958,1.38033,1.37817,1.37935,1.3810,-2.8290
26/03/2014 08:00:00,1.38106,1.38220,1.37905,1.37967,1.38093,1.38211,1.37893,1.37958,1.3815,-3.0212
26/03/2014 04:00:00,1.38207,1.38225,1.38098,1.38106,1.38196,1.38215,1.38086,1.38093,1.3818,-3.1728
26/03/2014 00:00:00,1.38276,1.38283,1.38174,1.38207,1.38258,1.38272,1.38163,1.38196,1.3821,-3.2418
25/03/2014 20:00:00,1.38019,1.38455,1.37997,1.38276,1.38009,1.38445,1.37990,1.38258,1.3815,-3.2505
25/03/2014 16:00:00,1.37931,1.38122,1.37497,1.38019,1.37917,1.38111,1.37485,1.38009,1.3811,-2.9388
25/03/2014 12:00:00,1.38312,1.38477,1.37852,1.37931,1.38292,1.38467,1.37841,1.37917,1.3812,-3.0130
25/03/2014 08:00:00,1.38298,1.38462,1.38264,1.38312,1.38285,1.38452,1.38252,1.38292,1.3808,-3.3375
25/03/2014 04:00:00,1.38337,1.38391,1.38272,1.38298,1.38324,1.38380,1.38260,1.38285,1.3803,-3.4199
25/03/2014 00:00:00,1.38399,1.38409,1.38330,1.38337,1.38381,1.38395,1.38317,1.38324,1.3798,-3.4587
24/03/2014 20:00:00,1.37870,1.38767,1.37860,1.38399,1.37857,1.38755,1.37849,1.38381,1.3790,-3.3639
24/03/2014 16:00:00,1.37739,1.37937,1.37674,1.37870,1.37727,1.37924,1.37665,1.37857,1.3792,-2.7643
24/03/2014 12:00:00,1.38011,1.38013,1.37609,1.37739,1.37997,1.37998,1.37598,1.37727,1.3793,-2.5557
24/03/2014 08:00:00,1.38014,1.38325,1.37906,1.38011,1.38002,1.38262,1.37812,1.37997,1.3791,-2.9258
24/03/2014 04:00:00,1.37921,1.38030,1.37869,1.38014,1.37910,1.38018,1.37857,1.38002,1.3788,-2.8189
24/03/2014 00:00:00,1.37988,1.38079,1.37889,1.37921,1.37962,1.38053,1.37875,1.37910,1.3787,-2.7582
23/03/2014 20:00:00,1.38034,1.38067,1.37953,1.37988,1.37860,1.38016,1.37860,1.37962,1.3784,-2.8134
21/03/2014 20:00:00,1.37998,1.38035,1.37891,1.38034,1.37986,1.38021,1.37858,1.37860,1.3784,-2.8134
21/03/2014 16:00:00,1.37817,1.38114,1.37801,1.37998,1.37805,1.38103,1.37792,1.37986,1.3779,-2.7356
21/03/2014 12:00:00,1.37860,1.38054,1.37749,1.37817,1.37850,1.38042,1.37739,1.37805,1.3785,-2.6439
21/03/2014 08:00:00,1.37818,1.37920,1.37663,1.37860,1.37806,1.37908,1.37652,1.37850,1.3792,-2.5739
21/03/2014 04:00:00,1.37799,1.37883,1.37796,1.37818,1.37787,1.37870,1.37786,1.37806,1.3798,-2.6616
21/03/2014 00:00:00,1.37791,1.37841,1.37767,1.37799,1.37774,1.37828,1.37752,1.37787,1.3805,-2.6339
20/03/2014 20:00:00,1.37879,1.37886,1.37729,1.37791,1.37868,1.37874,1.37718,1.37774,1.3825,-2.6331
20/03/2014 16:00:00,1.37655,1.37913,1.37500,1.37879,1.37642,1.37901,1.37486,1.37868,1.3844,-2.6249
20/03/2014 12:00:00,1.38232,1.38247,1.37568,1.37655,1.38220,1.38235,1.37557,1.37642,1.3865,-2.5406
20/03/2014 08:00:00,1.38322,1.38456,1.38232,1.38232,1.38309,1.38445,1.38220,1.38220,1.3879,-3.2103
20/03/2014 04:00:00,1.38241,1.38360,1.38221,1.38322,1.38230,1.38347,1.38208,1.38309,1.3893,-3.2622
20/03/2014 00:00:00,1.38338,1.38354,1.38144,1.38241,1.38321,1.38329,1.38130,1.38230,1.3909,-3.2291
19/03/2014 20:00:00,1.39167,1.39250,1.38103,1.38338,1.39157,1.39238,1.38092,1.38321,1.3920,-3.4156
19/03/2014 16:00:00,1.39179,1.39215,1.38998,1.39167,1.39168,1.39205,1.38986,1.39157,1.3918,-4.0870
19/03/2014 12:00:00,1.39149,1.39303,1.39056,1.39179,1.39136,1.39293,1.39043,1.39168,1.3917,-4.2686
19/03/2014 08:00:00,1.39204,1.39314,1.39082,1.39149,1.39191,1.39301,1.39072,1.39136,1.3920,-4.3346
19/03/2014 04:00:00,1.39307,1.39332,1.39202,1.39204,1.39295,1.39322,1.39189,1.39191,1.3922,-4.4006
19/03/2014 00:00:00,1.39346,1.39352,1.39274,1.39307,1.39330,1.39339,1.39260,1.39295,1.3921,-4.4449
18/03/2014 20:00:00,1.39113,1.39352,1.39107,1.39346,1.39101,1.39342,1.39097,1.39330,1.3919,-4.4591
18/03/2014 16:00:00,1.39043,1.39166,1.38805,1.39113,1.39031,1.39155,1.38793,1.39101,1.3918,-4.1111
18/03/2014 12:00:00,1.39138,1.39440,1.38904,1.39043,1.39126,1.39426,1.38893,1.39031,1.3919,-4.1738
18/03/2014 08:00:00,1.39322,1.39329,1.39083,1.39138,1.39311,1.39319,1.39070,1.39126,1.3917,-4.3143
18/03/2014 04:00:00,1.39349,1.39373,1.39306,1.39322,1.39338,1.39362,1.39293,1.39311,1.3913,-4.6420
18/03/2014 00:00:00,1.39228,1.39382,1.39210,1.39349,1.39211,1.39369,1.39199,1.39338,1.3908,-4.6122
17/03/2014 20:00:00,1.39250,1.39349,1.39196,1.39228,1.39238,1.39337,1.39185,1.39211,1.3906,-4.6457
17/03/2014 16:00:00,1.39050,1.39485,1.39028,1.39250,1.39039,1.39472,1.39016,1.39238,1.3904,-4.6865
17/03/2014 12:00:00,1.39055,1.39127,1.38852,1.39050,1.39046,1.39114,1.38841,1.39039,1.3901,-4.3332
17/03/2014 08:00:00,1.39013,1.39064,1.38796,1.39055,1.39001,1.39052,1.38785,1.39046,1.3897,-4.3459
17/03/2014 04:00:00,1.39023,1.39122,1.39006,1.39013,1.39011,1.39112,1.38995,1.39001,1.3891,-4.3854
17/03/2014 00:00:00,1.39136,1.39179,1.39021,1.39023,1.39040,1.39165,1.39008,1.39011,1.3886,-4.4982
16/03/2014 20:00:00,1.39184,1.39184,1.38923,1.39136,1.39050,1.39103,1.38880,1.39040,1.3880,-5.0830
14/03/2014 20:00:00,1.39136,1.39194,1.38978,1.39184,1.39125,1.39181,1.38968,1.39050,1.3879,-5.0830
14/03/2014 16:00:00,1.38816,1.39384,1.38814,1.39136,1.38805,1.39371,1.38803,1.39125,1.3883,-5.0402
14/03/2014 12:00:00,1.38747,1.38961,1.38636,1.38816,1.38735,1.38949,1.38625,1.38805,1.3893,-4.3878
14/03/2014 08:00:00,1.38628,1.38792,1.38484,1.38747,1.38615,1.38780,1.38470,1.38735,1.3903,-4.2578
14/03/2014 04:00:00,1.38633,1.38729,1.38568,1.38628,1.38621,1.38717,1.38556,1.38615,1.3908,-4.4157
14/03/2014 00:00:00,1.38705,1.38801,1.38582,1.38633,1.38661,1.38783,1.38571,1.38621,1.3914,-4.4524
