Date,"EUR/USD(Open, Ask)*","EUR/USD(High, Ask)*","EUR/USD(Low, Ask)*","EUR/USD(Close, Ask)*","HISTORICAL SSI(EUR/USD, SSI).SSI"
24/8/2012,1.25682,1.25697,1.24822,1.25139,-1.7391
23/8/2012,1.25322,1.25902,1.25245,1.25682,-1.9735
22/8/2012,1.24744,1.25390,1.24320,1.25322,-1.8471
21/8/2012,1.23487,1.24883,1.23437,1.24744,-1.9520
20/8/2012,1.23360,1.23696,1.22962,1.23487,-1.3250
17/8/2012,1.23593,1.23830,1.22894,1.23360,-1.1641
16/8/2012,1.22936,1.23735,1.22567,1.23593,-1.4546
15/8/2012,1.23258,1.23444,1.22650,1.22936,1.0052
14/8/2012,1.23353,1.23863,1.23179,1.23258,-1.1543
13/8/2012,1.22909,1.23743,1.22619,1.23353,-1.2091
10/8/2012,1.23078,1.23174,1.22422,1.22909,-1.0340
9/8/2012,1.23669,1.23879,1.22675,1.23078,1.0136
8/8/2012,1.24021,1.24066,1.23275,1.23669,-1.2470
7/8/2012,1.24017,1.24427,1.23766,1.24021,-1.4896
6/8/2012,1.23909,1.24444,1.23424,1.24017,-1.4901
3/8/2012,1.21809,1.23930,1.21676,1.23909,-1.6285
2/8/2012,1.22257,1.24059,1.21342,1.21809,1.1675
1/8/2012,1.23052,1.23373,1.22188,1.22257,1.0362
31/7/2012,1.22609,1.23306,1.22496,1.23052,-1.1877
30/7/2012,1.23258,1.23258,1.22259,1.22609,1.0557
27/7/2012,1.22843,1.23906,1.22423,1.23258,-1.1307
26/7/2012,1.21577,1.23301,1.21181,1.22843,-1.1696
25/7/2012,1.20637,1.21713,1.20543,1.21577,1.0563
24/7/2012,1.21177,1.21389,1.20429,1.20637,1.5491
23/7/2012,1.21627,1.21627,1.20680,1.21177,1.2658
20/7/2012,1.22824,1.22880,1.21451,1.21627,1.7270
19/7/2012,1.22844,1.23250,1.22299,1.22824,1.2693
18/7/2012,1.22950,1.23072,1.22178,1.22844,1.1834
17/7/2012,1.22696,1.23178,1.21898,1.22950,1.1732
16/7/2012,1.22522,1.22891,1.21798,1.22696,1.2147
13/7/2012,1.22042,1.22575,1.21631,1.22522,1.3955
12/7/2012,1.22406,1.22497,1.21675,1.22042,1.4854
11/7/2012,1.22510,1.22976,1.22136,1.22406,1.5653
10/7/2012,1.23135,1.23345,1.22362,1.22510,1.5611
9/7/2012,1.22899,1.23253,1.22568,1.23135,1.3319
6/7/2012,1.23914,1.24024,1.22610,1.22899,1.7424
5/7/2012,1.25282,1.25394,1.23647,1.23914,1.6119
4/7/2012,1.26085,1.26098,1.25088,1.25282,1.0820
3/7/2012,1.25790,1.26282,1.25602,1.26085,-1.1347
2/7/2012,1.26648,1.26882,1.25690,1.25790,1.0423
29/6/2012,1.24445,1.26936,1.24338,1.26648,-1.3036
28/6/2012,1.24691,1.25253,1.24080,1.24445,1.1296
27/6/2012,1.24994,1.25090,1.24461,1.24691,1.2023
26/6/2012,1.25051,1.25314,1.24428,1.24994,1.0299
25/6/2012,1.25736,1.25736,1.24721,1.25051,1.0348
22/6/2012,1.25412,1.25842,1.25202,1.25736,-1.0836
21/6/2012,1.27090,1.27095,1.25324,1.25412,1.0773
20/6/2012,1.26863,1.27443,1.26385,1.27090,-1.4593
19/6/2012,1.25781,1.27313,1.25695,1.26863,-1.4688
18/6/2012,1.26440,1.27486,1.25580,1.25781,1.0359
15/6/2012,1.26340,1.26661,1.25929,1.26440,-1.4877
14/6/2012,1.25575,1.26376,1.25428,1.26340,-1.5667
13/6/2012,1.25042,1.26112,1.24744,1.25575,-1.4158
12/6/2012,1.24833,1.25303,1.24434,1.25042,-1.0612
11/6/2012,1.25197,1.26697,1.24813,1.24833,1.1122
8/6/2012,1.25609,1.25756,1.24362,1.25197,-1.1143
7/6/2012,1.25826,1.26260,1.25407,1.25609,-1.2160
6/6/2012,1.24530,1.25865,1.24418,1.25826,-1.2088
5/6/2012,1.25005,1.25435,1.24109,1.24530,1.0326
4/6/2012,1.24360,1.25106,1.23866,1.25005,-1.2083
1/6/2012,1.23666,1.24598,1.22888,1.24360,1.1166
31/5/2012,1.23674,1.24291,1.23372,1.23666,1.3699
30/5/2012,1.25037,1.25067,1.23623,1.23674,1.5316
29/5/2012,1.25421,1.25754,1.24620,1.25037,1.4970
28/5/2012,1.25179,1.26251,1.25179,1.25421,1.6437
25/5/2012,1.25340,1.26036,1.24970,1.25179,1.7267
24/5/2012,1.25829,1.26208,1.25167,1.25340,1.6631
23/5/2012,1.26845,1.26903,1.25461,1.25829,1.5773
22/5/2012,1.28182,1.28209,1.26588,1.26845,1.5905
21/5/2012,1.27870,1.28254,1.27260,1.28182,1.0057
18/5/2012,1.26992,1.27955,1.26431,1.27870,1.1477
17/5/2012,1.27171,1.27501,1.26677,1.26992,1.5058
16/5/2012,1.27300,1.27595,1.26822,1.27171,1.4538
15/5/2012,1.28241,1.28699,1.27226,1.27300,1.7553
14/5/2012,1.29217,1.29217,1.28223,1.28241,1.5837
11/5/2012,1.29370,1.29581,1.29059,1.29210,1.3119
10/5/2012,1.29302,1.29800,1.29252,1.29370,1.1982
9/5/2012,1.30066,1.30088,1.29124,1.29302,1.2062
8/5/2012,1.30522,1.30659,1.29835,1.30066,1.0028
7/5/2012,1.30882,1.30882,1.29565,1.30522,-1.3103
4/5/2012,1.31532,1.31791,1.30811,1.30882,-1.0612
3/5/2012,1.31593,1.31810,1.30961,1.31532,-1.3638
2/5/2012,1.32382,1.32423,1.31231,1.31593,-1.3661
1/5/2012,1.32399,1.32847,1.32051,1.32382,-1.9032
30/4/2012,1.32571,1.32674,1.32090,1.32399,-1.9342
27/4/2012,1.32207,1.32706,1.31580,1.32571,-2.1248
26/4/2012,1.32175,1.32633,1.31991,1.32207,-1.8826
25/4/2012,1.31969,1.32371,1.31744,1.32175,-1.8377
24/4/2012,1.31574,1.32187,1.31458,1.31969,-1.6777
23/4/2012,1.32235,1.32235,1.31054,1.31574,-1.2529
20/4/2012,1.31394,1.32293,1.31298,1.32235,-1.7617
19/4/2012,1.31238,1.31667,1.30701,1.31394,-1.3100
18/4/2012,1.31292,1.31418,1.30587,1.31238,-1.1930
17/4/2012,1.31429,1.31737,1.30913,1.31292,-1.3073
16/4/2012,1.30812,1.31492,1.29957,1.31429,-1.3233
13/4/2012,1.31882,1.32018,1.30704,1.30812,1.1230
12/4/2012,1.31103,1.32135,1.31028,1.31882,-1.4859
11/4/2012,1.30830,1.31577,1.30675,1.31103,-1.0324
10/4/2012,1.31073,1.31452,1.30545,1.30830,1.0963
9/4/2012,1.30997,1.31348,1.30342,1.31073,1.0276
6/4/2012,1.30666,1.31132,1.30531,1.30997,1.1836
5/4/2012,1.31431,1.31650,1.30360,1.30666,1.2155
4/4/2012,1.32350,1.32403,1.31078,1.31431,1.0535
3/4/2012,1.33221,1.33684,1.32141,1.32350,-1.2846
2/4/2012,1.33471,1.33813,1.32789,1.33221,-1.6262
30/3/2012,1.33032,1.33773,1.32954,1.33471,-1.7533
29/3/2012,1.33182,1.33463,1.32526,1.33032,-1.4790
28/3/2012,1.33146,1.33744,1.32780,1.33182,-1.6543
27/3/2012,1.33621,1.33864,1.33136,1.33146,-1.7761
26/3/2012,1.32721,1.33685,1.31927,1.33621,-2.0265
23/3/2012,1.32016,1.32943,1.31906,1.32721,-1.7704
22/3/2012,1.32178,1.32554,1.31346,1.32016,-1.4615
21/3/2012,1.32262,1.32856,1.31794,1.32178,-1.3668
20/3/2012,1.32392,1.32531,1.31729,1.32262,-1.2842
19/3/2012,1.31768,1.32660,1.31427,1.32392,-1.3145
16/3/2012,1.30805,1.31877,1.30498,1.31768,-1.3627
15/3/2012,1.30338,1.31201,1.30049,1.30805,-1.0672
14/3/2012,1.30850,1.30911,1.30117,1.30338,1.0476
13/3/2012,1.31557,1.31922,1.30528,1.30850,-1.0464
12/3/2012,1.31267,1.31593,1.30797,1.31557,-1.1948
9/3/2012,1.32758,1.32794,1.30975,1.31267,1.0080
8/3/2012,1.31509,1.32918,1.31359,1.32758,-1.4236
7/3/2012,1.31136,1.31648,1.30971,1.31509,-1.1338
6/3/2012,1.32185,1.32267,1.31041,1.31136,-1.0596
5/3/2012,1.32054,1.32421,1.31610,1.32185,-1.1443
2/3/2012,1.33129,1.33333,1.31878,1.32054,-1.1024
1/3/2012,1.33250,1.33573,1.32828,1.33129,-1.4210
29/2/2012,1.34596,1.34863,1.33155,1.33250,-1.4131
28/2/2012,1.33991,1.34721,1.33897,1.34596,-2.0483
27/2/2012,1.34539,1.34802,1.33667,1.33991,-1.7548
24/2/2012,1.33738,1.34868,1.33578,1.34539,-2.1844
23/2/2012,1.32500,1.33792,1.32323,1.33738,-2.2058
22/2/2012,1.32371,1.32677,1.32120,1.32500,-1.8074
21/2/2012,1.32438,1.32941,1.31878,1.32371,-1.5786
20/2/2012,1.31446,1.32774,1.31446,1.32438,-1.5118
17/2/2012,1.31314,1.31985,1.31161,1.31446,-1.4930
16/2/2012,1.30668,1.31599,1.29751,1.31314,-1.4419
15/2/2012,1.31349,1.31914,1.30445,1.30668,1.0161
14/2/2012,1.31878,1.32164,1.30808,1.31349,-1.1724
13/2/2012,1.31997,1.32847,1.31876,1.31878,-1.2138
10/2/2012,1.32862,1.32917,1.31564,1.31997,-1.5172
9/2/2012,1.32623,1.33222,1.32155,1.32862,-1.7428
8/2/2012,1.32623,1.32892,1.32219,1.32623,-1.7509
7/2/2012,1.31313,1.32705,1.30902,1.32623,-1.9366
6/2/2012,1.31660,1.31660,1.30283,1.31313,-1.4979
3/2/2012,1.31442,1.32067,1.30666,1.31618,-1.5127
2/2/2012,1.31620,1.31974,1.30862,1.31442,-1.3475
1/2/2012,1.30840,1.32191,1.30267,1.31620,-1.4605
31/1/2012,1.31441,1.32145,1.30426,1.30840,-1.3694
30/1/2012,1.32276,1.32299,1.30775,1.31441,-1.3847
27/1/2012,1.31096,1.32351,1.30787,1.32226,-1.9169
26/1/2012,1.31075,1.31847,1.30913,1.31096,-1.4501
25/1/2012,1.30368,1.31213,1.29319,1.31075,-1.4872
24/1/2012,1.30147,1.30634,1.29543,1.30368,-1.5851
23/1/2012,1.29343,1.30534,1.28770,1.30147,-1.3517
20/1/2012,1.29691,1.29871,1.28878,1.29343,-1.3903
19/1/2012,1.28640,1.29718,1.28400,1.29691,-1.7955
18/1/2012,1.27378,1.28691,1.27349,1.28640,-1.5963
17/1/2012,1.26690,1.28094,1.26499,1.27378,-1.0213
16/1/2012,1.26790,1.26884,1.26266,1.26690,1.2715
13/1/2012,1.28156,1.28791,1.26249,1.26790,1.1818
12/1/2012,1.27074,1.28460,1.27000,1.28156,1.0175
11/1/2012,1.27786,1.27905,1.26613,1.27074,1.1044
10/1/2012,1.27660,1.28191,1.27432,1.27786,1.1958
9/1/2012,1.27205,1.27861,1.26667,1.27660,1.3399
6/1/2012,1.27894,1.28133,1.26973,1.27205,1.6994
5/1/2012,1.29450,1.29477,1.27711,1.27894,1.8631
4/1/2012,1.30521,1.30736,1.28982,1.29450,1.3627
3/1/2012,1.29360,1.30775,1.29335,1.30521,-1.0157
2/1/2012,1.29682,1.29732,1.29186,1.29360,1.4737
30/12/2011,1.29616,1.29996,1.29044,1.29682,1.4419
29/12/2011,1.29420,1.29656,1.28589,1.29616,1.1921
28/12/2011,1.30731,1.30810,1.29129,1.29420,1.7075
27/12/2011,1.30656,1.30842,1.30441,1.30731,1.2778
26/12/2011,1.30556,1.30845,1.30417,1.30656,1.3750
23/12/2011,1.30517,1.30969,1.30266,1.30556,1.5016
22/12/2011,1.30491,1.31197,1.30174,1.30517,1.3822
21/12/2011,1.30832,1.32000,1.30259,1.30491,1.3799
20/12/2011,1.30003,1.31323,1.29936,1.30832,1.1792
19/12/2011,1.30531,1.30531,1.29838,1.30003,1.4836
16/12/2011,1.30162,1.30849,1.29958,1.30515,1.3890
15/12/2011,1.29829,1.30504,1.29581,1.30162,1.4753
14/12/2011,1.30365,1.30650,1.29459,1.29829,1.4401
13/12/2011,1.31883,1.32376,1.30098,1.30365,1.8527
12/12/2011,1.33925,1.33925,1.31639,1.31883,1.8828
9/12/2011,1.33413,1.34349,1.32823,1.33925,1.0038
8/12/2011,1.34126,1.34605,1.32899,1.33413,1.0966
7/12/2011,1.34029,1.34541,1.33516,1.34126,1.0250
6/12/2011,1.34034,1.34287,1.33337,1.34029,1.0002
5/12/2011,1.34062,1.34872,1.33757,1.34034,1.1219
2/12/2011,1.34632,1.35516,1.33638,1.34062,1.0272
1/12/2011,1.34468,1.35220,1.34181,1.34632,-1.0946
30/11/2011,1.33172,1.35340,1.32603,1.34468,1.1164
29/11/2011,1.33196,1.34433,1.32868,1.33172,1.3332
28/11/2011,1.32332,1.33995,1.32332,1.33196,1.3755
25/11/2011,1.33476,1.33537,1.32132,1.32332,1.5975
24/11/2011,1.33439,1.34125,1.33168,1.33476,1.4186
23/11/2011,1.35068,1.35320,1.33210,1.33439,1.4619
22/11/2011,1.34898,1.35696,1.34700,1.35068,-1.0130
21/11/2011,1.35110,1.35415,1.34311,1.34898,1.0500
18/11/2011,1.34590,1.36150,1.34478,1.35110,1.0092
17/11/2011,1.34645,1.35408,1.34223,1.34590,1.2109
16/11/2011,1.35403,1.35579,1.34297,1.34645,1.2960
15/11/2011,1.36345,1.36415,1.34971,1.35403,1.1534
14/11/2011,1.37537,1.38161,1.35921,1.36345,-1.1837
11/11/2011,1.36125,1.37959,1.35791,1.37537,-1.7474
10/11/2011,1.35429,1.36535,1.34845,1.36125,-1.2785
9/11/2011,1.38347,1.38600,1.35238,1.35429,1.2773
8/11/2011,1.37778,1.38478,1.37250,1.38347,-1.6410
7/11/2011,1.37717,1.38321,1.36821,1.37778,-1.2435
4/11/2011,1.38239,1.38738,1.37116,1.37717,-1.1809
3/11/2011,1.37474,1.38562,1.36576,1.38239,-1.3449
2/11/2011,1.37055,1.38296,1.36379,1.37474,-1.2012
1/11/2011,1.38584,1.38718,1.36092,1.37055,-1.0904
31/10/2011,1.41568,1.41723,1.38291,1.38584,-1.0966
28/10/2011,1.41891,1.42015,1.41345,1.41568,-1.8298
27/10/2011,1.39066,1.42481,1.38651,1.41891,-2.1714
26/10/2011,1.39077,1.39762,1.37990,1.39066,-1.7842
25/10/2011,1.39300,1.39617,1.38498,1.39077,-1.8916
24/10/2011,1.38928,1.39572,1.38228,1.39300,-1.9248
21/10/2011,1.37805,1.39025,1.37047,1.38928,-1.9183
20/10/2011,1.37607,1.38438,1.36569,1.37805,-1.6709
19/10/2011,1.37532,1.38699,1.37261,1.37607,-1.5531
18/10/2011,1.37378,1.38182,1.36535,1.37532,-1.6408
17/10/2011,1.38824,1.39151,1.37264,1.37378,-1.5088
14/10/2011,1.37787,1.38948,1.37242,1.38824,-1.9151
13/10/2011,1.37943,1.38270,1.36860,1.37787,-1.7411
12/10/2011,1.36405,1.38341,1.35836,1.37943,-1.6236
11/10/2011,1.36431,1.36848,1.35662,1.36405,-1.6548
10/10/2011,1.33939,1.36993,1.33787,1.36431,-1.8647
7/10/2011,1.34384,1.35253,1.33620,1.33939,-1.1359
6/10/2011,1.33492,1.34517,1.32426,1.34384,-1.1662
5/10/2011,1.33510,1.33847,1.32612,1.33492,-1.1362
4/10/2011,1.31765,1.33703,1.31461,1.33510,1.0386
3/10/2011,1.33946,1.33946,1.31683,1.31765,1.3905
30/9/2011,1.35976,1.36021,1.33946,1.33946,1.3978
29/9/2011,1.35428,1.36803,1.35206,1.35976,-1.0731
28/9/2011,1.35831,1.36908,1.35335,1.35428,1.0992
27/9/2011,1.35331,1.36691,1.34802,1.35831,1.0316
26/9/2011,1.35066,1.35516,1.33631,1.35331,1.0018
23/9/2011,1.34639,1.35681,1.34194,1.35066,1.1494
22/9/2011,1.35733,1.36021,1.33853,1.34639,1.1484
21/9/2011,1.37024,1.38010,1.35644,1.35733,1.1906
20/9/2011,1.36841,1.37457,1.35941,1.37024,1.1572
19/9/2011,1.37901,1.37901,1.35872,1.36841,1.1087
16/9/2011,1.38774,1.38942,1.37545,1.37901,1.1191
15/9/2011,1.37550,1.39378,1.37044,1.38774,-1.0730
14/9/2011,1.36788,1.37843,1.35916,1.37550,1.1507
13/9/2011,1.36806,1.37399,1.35587,1.36788,1.3251
12/9/2011,1.36643,1.36954,1.34953,1.36806,1.4153
9/9/2011,1.38821,1.39374,1.36278,1.36643,1.8749
8/9/2011,1.40991,1.41004,1.38735,1.38821,1.9390
7/9/2011,1.39985,1.41504,1.39931,1.40991,1.6896
6/9/2011,1.40986,1.42884,1.39727,1.39985,1.6472
5/9/2011,1.41949,1.41949,1.40615,1.40986,1.7803
2/9/2011,1.42599,1.42889,1.41847,1.41949,1.6083
1/9/2011,1.43705,1.43874,1.42273,1.42599,1.1563
31/8/2011,1.44414,1.44699,1.43595,1.43705,-1.1174
30/8/2011,1.45112,1.45342,1.43855,1.44414,-1.6390
29/8/2011,1.44975,1.45502,1.44667,1.45112,-2.3334
26/8/2011,1.43797,1.45024,1.43296,1.44975,-2.2305
25/8/2011,1.44151,1.44753,1.43286,1.43797,-1.6300
24/8/2011,1.44417,1.44823,1.43816,1.44151,-1.7944
23/8/2011,1.43595,1.45006,1.43547,1.44417,-1.9294
22/8/2011,1.43953,1.44351,1.43481,1.43595,-1.4524
19/8/2011,1.43337,1.44531,1.42596,1.43953,-1.6713
18/8/2011,1.44272,1.44528,1.42722,1.43337,-1.6368
17/8/2011,1.44080,1.45182,1.43252,1.44272,-1.8647
16/8/2011,1.44454,1.44731,1.43553,1.44080,-1.9013
15/8/2011,1.42509,1.44779,1.42509,1.44454,-2.2458
12/8/2011,1.42405,1.42923,1.41506,1.42509,-1.2447
11/8/2011,1.41783,1.42949,1.41043,1.42405,-1.1330
10/8/2011,1.43760,1.44021,1.41628,1.41783,1.0102
9/8/2011,1.41811,1.43786,1.41535,1.43760,-1.2957
8/8/2011,1.42814,1.44334,1.41303,1.41811,-1.0712
5/8/2011,1.41004,1.42987,1.40562,1.42814,-1.2246
4/8/2011,1.43248,1.43731,1.40902,1.41004,1.0549
3/8/2011,1.42054,1.43453,1.41437,1.43248,-1.3418
2/8/2011,1.42514,1.42836,1.41519,1.42054,-1.2022
1/8/2011,1.43739,1.44546,1.41855,1.42514,-1.3348
29/7/2011,1.43349,1.44143,1.42304,1.43739,-1.4595
28/7/2011,1.43693,1.44011,1.42542,1.43349,-1.5454
27/7/2011,1.45121,1.45368,1.43396,1.43693,-1.4438
26/7/2011,1.43769,1.45262,1.43583,1.45121,-1.6884
25/7/2011,1.43657,1.44185,1.43256,1.43769,-1.6211
22/7/2011,1.44253,1.44396,1.43247,1.43657,-1.4885
21/7/2011,1.42172,1.44357,1.41397,1.44253,-1.6702
20/7/2011,1.41577,1.42401,1.41342,1.42172,-1.2614
19/7/2011,1.41129,1.42178,1.40691,1.41577,-1.1093
18/7/2011,1.41600,1.41600,1.40150,1.41129,-1.0487
15/7/2011,1.41433,1.42005,1.40930,1.41600,1.0545
14/7/2011,1.41649,1.42830,1.41163,1.41433,-1.0807
13/7/2011,1.39770,1.41931,1.39524,1.41649,1.0806
12/7/2011,1.40306,1.40630,1.38381,1.39770,1.4636
11/7/2011,1.42583,1.42583,1.39871,1.40306,1.6730
8/7/2011,1.43642,1.43698,1.42065,1.42583,1.1938
7/7/2011,1.43207,1.43751,1.42217,1.43642,-1.0380
6/7/2011,1.44294,1.44673,1.42869,1.43207,-1.1682
5/7/2011,1.45406,1.45541,1.43972,1.44294,-1.6128
4/7/2011,1.45284,1.45787,1.44963,1.45406,-1.7012
1/7/2011,1.45027,1.45527,1.44374,1.45284,-2.0151
30/6/2011,1.44363,1.45385,1.44281,1.45027,-1.9226
29/6/2011,1.43717,1.44490,1.43292,1.44363,-1.9254
28/6/2011,1.42884,1.43977,1.42381,1.43717,-1.4859
27/6/2011,1.41876,1.42946,1.41036,1.42884,-1.1408
24/6/2011,1.42573,1.43071,1.41426,1.41876,-1.2712
23/6/2011,1.43578,1.43595,1.41273,1.42573,-1.3536
22/6/2011,1.44121,1.44427,1.43421,1.43578,-1.4243
21/6/2011,1.43044,1.44235,1.43041,1.44121,-1.6791
20/6/2011,1.43047,1.43283,1.41920,1.43044,-1.2599
17/6/2011,1.42062,1.43401,1.41283,1.43047,-1.0926
16/6/2011,1.41824,1.42210,1.40741,1.42062,-1.0331
15/6/2011,1.44409,1.44522,1.41571,1.41824,1.1483
14/6/2011,1.44144,1.44981,1.43792,1.44409,-1.4073
13/6/2011,1.43338,1.44312,1.43224,1.44144,-1.3069
10/6/2011,1.45137,1.45517,1.43233,1.43338,-1.1056
9/6/2011,1.45845,1.46567,1.44783,1.45137,-1.3698
8/6/2011,1.46924,1.46962,1.45655,1.45845,-1.4044
7/6/2011,1.45768,1.46969,1.45646,1.46924,-2.0167
6/6/2011,1.46380,1.46588,1.45583,1.45768,-1.5186
3/6/2011,1.44922,1.46435,1.44518,1.46380,-2.0917
2/6/2011,1.43294,1.45146,1.43085,1.44922,-1.5980
1/6/2011,1.43973,1.44594,1.43220,1.43294,-1.4363
31/5/2011,1.42832,1.44248,1.42805,1.43973,-1.4691
30/5/2011,1.42838,1.43270,1.42577,1.42832,-1.5185
27/5/2011,1.41458,1.43032,1.41258,1.42838,-1.1921
26/5/2011,1.40893,1.42072,1.40685,1.41458,-1.2190
25/5/2011,1.41011,1.41189,1.40143,1.40893,-1.0929
24/5/2011,1.40487,1.41340,1.40024,1.41011,-1.1844
23/5/2011,1.41584,1.41584,1.39699,1.40487,-1.0395
20/5/2011,1.43115,1.43461,1.41397,1.41584,-1.0947
19/5/2011,1.42504,1.43260,1.42073,1.43115,-1.3516
18/5/2011,1.42380,1.42877,1.41956,1.42504,-1.2391
17/5/2011,1.41569,1.42393,1.41210,1.42380,-1.3980
16/5/2011,1.41011,1.42453,1.40494,1.41569,-1.2342
13/5/2011,1.42465,1.43402,1.40673,1.41011,-1.0841
12/5/2011,1.41929,1.42772,1.41242,1.42465,-1.1298
11/5/2011,1.44102,1.44243,1.41734,1.41929,1.0254
10/5/2011,1.43659,1.44133,1.42706,1.44102,-1.1966
9/5/2011,1.43513,1.44428,1.42550,1.43659,-1.2970
6/5/2011,1.45420,1.45883,1.43163,1.43513,-1.2110
5/5/2011,1.48279,1.49000,1.45108,1.45420,1.0931
4/5/2011,1.48264,1.49456,1.47758,1.48279,-1.8810
3/5/2011,1.48315,1.48910,1.47553,1.48264,-2.0154
2/5/2011,1.48155,1.49028,1.47638,1.48315,-1.9485
29/4/2011,1.48229,1.48790,1.48048,1.48155,-2.1329
28/4/2011,1.47881,1.48824,1.47695,1.48229,-2.0548
27/4/2011,1.46449,1.47956,1.46334,1.47881,-2.2656
26/4/2011,1.45834,1.46583,1.44946,1.46449,-2.3721
25/4/2011,1.45481,1.46282,1.45264,1.45834,-2.1073
22/4/2011,1.45536,1.45891,1.45348,1.45481,-2.0580
21/4/2011,1.45247,1.46492,1.45063,1.45536,-2.1064
20/4/2011,1.43357,1.45485,1.43294,1.45247,-2.4473
19/4/2011,1.42371,1.43541,1.42060,1.43357,-1.7104
18/4/2011,1.44244,1.44244,1.41580,1.42371,-1.3197
15/4/2011,1.44899,1.45046,1.43913,1.44244,-1.7649
14/4/2011,1.44438,1.45153,1.43661,1.44899,-2.3109
13/4/2011,1.44780,1.45215,1.44145,1.44438,-1.9578
12/4/2011,1.44364,1.45201,1.43782,1.44780,-2.2982
11/4/2011,1.44876,1.44876,1.44216,1.44364,-2.1745
8/4/2011,1.43089,1.44898,1.42921,1.44876,-2.6242
7/4/2011,1.43323,1.43378,1.42432,1.43089,-1.9440
6/4/2011,1.42234,1.43497,1.42094,1.43323,-2.0708
5/4/2011,1.42214,1.42465,1.41523,1.42234,-1.9852
4/4/2011,1.42289,1.42691,1.41935,1.42214,-2.2168
1/4/2011,1.41587,1.42465,1.40626,1.42289,-2.1893
31/3/2011,1.41280,1.42337,1.41168,1.41587,-1.9802
30/3/2011,1.41167,1.41481,1.40529,1.41280,-1.8042
29/3/2011,1.40879,1.41495,1.40479,1.41167,-1.8599
28/3/2011,1.40752,1.41162,1.40217,1.40879,-1.6667
25/3/2011,1.41799,1.41947,1.40560,1.40752,-1.8640
24/3/2011,1.40857,1.42217,1.40545,1.41799,-1.9036
23/3/2011,1.41963,1.42154,1.40856,1.40857,-2.0485
22/3/2011,1.42269,1.42491,1.41800,1.41963,-2.5240
21/3/2011,1.41738,1.42410,1.41397,1.42269,-2.9904
18/3/2011,1.40228,1.41845,1.39816,1.41738,-2.8159
17/3/2011,1.39055,1.40532,1.38697,1.40228,-2.4407
16/3/2011,1.39987,1.40034,1.38672,1.39055,-2.2798
15/3/2011,1.39926,1.40137,1.38563,1.39987,-2.7717
14/3/2011,1.39044,1.40038,1.39044,1.39926,-2.4007
11/3/2011,1.37998,1.39051,1.37530,1.39044,-1.8763
10/3/2011,1.39113,1.39253,1.37761,1.37998,-1.7600
9/3/2011,1.39077,1.39424,1.38565,1.39113,-1.7354
8/3/2011,1.39726,1.39894,1.38628,1.39077,-2.1185
7/3/2011,1.39854,1.40367,1.39565,1.39726,-2.3023
4/3/2011,1.39685,1.40084,1.39414,1.39854,-2.6480
3/3/2011,1.38678,1.39768,1.38332,1.39685,-2.5193
2/3/2011,1.37796,1.38909,1.37442,1.38678,-2.3751
1/3/2011,1.38097,1.38549,1.37632,1.37796,-2.2014
28/2/2011,1.37515,1.38564,1.37121,1.38097,-2.1805
25/2/2011,1.38033,1.38389,1.37244,1.37515,-2.2281
24/2/2011,1.37516,1.38218,1.37053,1.38033,-2.4412
23/2/2011,1.36504,1.37873,1.36498,1.37516,-2.3483
22/2/2011,1.36827,1.37042,1.35255,1.36504,-2.0373
21/2/2011,1.36879,1.37170,1.36480,1.36827,-2.0841
18/2/2011,1.36104,1.37162,1.35463,1.36879,-1.8664
17/2/2011,1.35694,1.36198,1.35374,1.36104,-1.8036
16/2/2011,1.34903,1.35894,1.34632,1.35694,-1.4323
15/2/2011,1.34917,1.35514,1.34621,1.34903,-1.2413
14/2/2011,1.35484,1.35592,1.34293,1.34917,-1.5125
11/2/2011,1.36060,1.36217,1.34980,1.35484,-1.3792
10/2/2011,1.37331,1.37368,1.35781,1.36060,-1.6944
9/2/2011,1.36258,1.37451,1.36119,1.37331,-2.0093
8/2/2011,1.35838,1.36892,1.35732,1.36258,-1.6212
7/2/2011,1.35825,1.36272,1.35090,1.35838,-1.7268
4/2/2011,1.36326,1.36809,1.35443,1.35825,-1.8723
3/2/2011,1.38105,1.38263,1.36100,1.36326,-1.7336
2/2/2011,1.38308,1.38625,1.37680,1.38105,-2.3156
1/2/2011,1.36930,1.38437,1.36907,1.38308,-2.5872
31/1/2011,1.36093,1.37403,1.35711,1.36930,-2.1505
28/1/2011,1.37342,1.37471,1.35843,1.36093,-1.9660
27/1/2011,1.37125,1.37590,1.36400,1.37342,-1.9418
26/1/2011,1.36824,1.37222,1.36415,1.37125,-2.3044
25/1/2011,1.36388,1.37047,1.35734,1.36824,-2.2550
24/1/2011,1.36156,1.36864,1.35412,1.36388,-1.7482
21/1/2011,1.34729,1.36255,1.34497,1.36156,-2.1757
20/1/2011,1.34740,1.35237,1.33967,1.34729,-1.9581
19/1/2011,1.33877,1.35391,1.33695,1.34740,-1.6738
18/1/2011,1.32940,1.34669,1.32542,1.33877,-1.8501
17/1/2011,1.33743,1.33839,1.32446,1.32940,-1.5941
14/1/2011,1.33639,1.34574,1.33151,1.33743,-1.9111
13/1/2011,1.31313,1.33837,1.30897,1.33639,-1.8757
12/1/2011,1.29750,1.31453,1.29621,1.31313,-1.2909
11/1/2011,1.29522,1.29935,1.29053,1.29750,1.0887
10/1/2011,1.29119,1.29649,1.28743,1.29522,1.3341
