Date,"Open, Ask","High, Ask","Low, Ask","Close, Ask","Open, Bid","High, Bid","Low, Bid","Close, Bid",SSI
26/10/2012 00:00:00,1.03491,1.03868,1.03064,1.03759,1.03449,1.03850,1.03045,1.03733,-1.1693
25/10/2012 00:00:00,1.03578,1.03981,1.03328,1.03491,1.03549,1.03963,1.03317,1.03449,-1.2169
24/10/2012 00:00:00,1.02668,1.03676,1.02587,1.03578,1.02650,1.03656,1.02549,1.03549,-1.0746
23/10/2012 00:00:00,1.03237,1.03394,1.02370,1.02668,1.03202,1.03380,1.02353,1.02650,1.3654
22/10/2012 00:00:00,1.03341,1.03402,1.02976,1.03237,1.03302,1.03384,1.02957,1.03202,1.1323
19/10/2012 00:00:00,1.03670,1.03836,1.03188,1.03341,1.03650,1.03815,1.03173,1.03302,1.0236
18/10/2012 00:00:00,1.03832,1.04120,1.03568,1.03670,1.03814,1.04104,1.03550,1.03650,-1.3364
17/10/2012 00:00:00,1.02770,1.03896,1.02737,1.03832,1.02745,1.03879,1.02684,1.03814,-1.3327
16/10/2012 00:00:00,1.02547,1.02897,1.02445,1.02770,1.02527,1.02883,1.02424,1.02745,1.0773
15/10/2012 00:00:00,1.02332,1.02617,1.02033,1.02547,1.02311,1.02584,1.02014,1.02527,1.2171
12/10/2012 00:00:00,1.02648,1.02907,1.02176,1.02332,1.02628,1.02891,1.02160,1.02311,1.4977
11/10/2012 00:00:00,1.02363,1.02946,1.02107,1.02648,1.02321,1.02929,1.02080,1.02628,1.1820
10/10/2012 00:00:00,1.02064,1.02637,1.01840,1.02363,1.02032,1.02623,1.01824,1.02321,1.2921
09/10/2012 00:00:00,1.01932,1.02481,1.01764,1.02064,1.01913,1.02463,1.01743,1.02032,1.4868
08/10/2012 00:00:00,1.01830,1.02204,1.01506,1.01932,1.01816,1.02187,1.01486,1.01913,1.3915
05/10/2012 00:00:00,1.02434,1.02754,1.01532,1.01830,1.02420,1.02738,1.01514,1.01816,1.8935
04/10/2012 00:00:00,1.02182,1.02737,1.01832,1.02434,1.02180,1.02725,1.01814,1.02420,1.6939
03/10/2012 00:00:00,1.02669,1.02695,1.01972,1.02182,1.02643,1.02668,1.01953,1.02180,1.7740
02/10/2012 00:00:00,1.03653,1.03771,1.02528,1.02669,1.03628,1.03752,1.02513,1.02643,1.4908
01/10/2012 00:00:00,1.03847,1.04039,1.03271,1.03653,1.03787,1.04026,1.03253,1.03628,1.0883
28/09/2012 00:00:00,1.04435,1.04748,1.03669,1.03847,1.04412,1.04734,1.03651,1.03787,1.0976
27/09/2012 00:00:00,1.03714,1.04597,1.03655,1.04435,1.03688,1.04582,1.03637,1.04412,-1.2830
26/09/2012 00:00:00,1.03916,1.03972,1.03296,1.03714,1.03883,1.03925,1.03278,1.03688,1.2208
25/09/2012 00:00:00,1.04252,1.04633,1.03819,1.03916,1.04228,1.04618,1.03801,1.03883,1.0616
24/09/2012 00:00:00,1.04577,1.04676,1.03871,1.04252,1.04527,1.04560,1.03855,1.04228,1.0278
21/09/2012 00:00:00,1.04354,1.05198,1.04262,1.04577,1.04334,1.05184,1.04234,1.04527,-1.1681
20/09/2012 00:00:00,1.04809,1.04840,1.03685,1.04354,1.04790,1.04814,1.03668,1.04334,-1.1168
19/09/2012 00:00:00,1.04587,1.04980,1.04188,1.04809,1.04545,1.04964,1.04172,1.04790,-1.0663
18/09/2012 00:00:00,1.04773,1.04875,1.04111,1.04587,1.04748,1.04860,1.04093,1.04545,-1.0348
17/09/2012 00:00:00,1.05530,1.05619,1.04558,1.04773,1.05484,1.05563,1.04544,1.04748,-1.2005
14/09/2012 00:00:00,1.05468,1.06254,1.05317,1.05530,1.05444,1.06240,1.05298,1.05484,-1.5730
13/09/2012 00:00:00,1.04688,1.05689,1.04298,1.05468,1.04659,1.05666,1.04251,1.05444,-1.4961
12/09/2012 00:00:00,1.04346,1.05067,1.04282,1.04688,1.04321,1.05060,1.04262,1.04659,-1.3852
11/09/2012 00:00:00,1.03369,1.04502,1.03240,1.04346,1.03339,1.04485,1.03221,1.04321,-1.5889
10/09/2012 00:00:00,1.03899,1.03899,1.03337,1.03369,1.03846,1.03849,1.03324,1.03339,-1.2124
07/09/2012 00:00:00,1.02946,1.04015,1.02772,1.03899,1.02901,1.04001,1.02750,1.03846,-1.4697
06/09/2012 00:00:00,1.01979,1.03031,1.01684,1.02946,1.01935,1.02993,1.01635,1.02901,-1.0016
05/09/2012 00:00:00,1.02291,1.02324,1.01674,1.01979,1.02203,1.02303,1.01660,1.01935,1.6873
04/09/2012 00:00:00,1.02538,1.02880,1.02161,1.02291,1.02328,1.02866,1.02146,1.02203,1.5343
03/09/2012 00:00:00,1.03315,1.03315,1.02334,1.02538,1.03105,1.03105,1.02317,1.02328,1.3952
31/08/2012 00:00:00,1.02929,1.03559,1.02792,1.03315,1.02856,1.03542,1.02773,1.03105,1.0360
30/08/2012 00:00:00,1.03529,1.03556,1.02773,1.02929,1.03478,1.03500,1.02756,1.02856,1.2981
29/08/2012 00:00:00,1.03799,1.03990,1.03503,1.03529,1.03726,1.03974,1.03456,1.03478,1.1235
28/08/2012 00:00:00,1.03729,1.03905,1.03461,1.03799,1.03656,1.03896,1.03443,1.03726,-1.0693
27/08/2012 00:00:00,1.04072,1.04335,1.03680,1.03729,1.04018,1.04250,1.03643,1.03656,-1.0396
24/08/2012 00:00:00,1.04446,1.04482,1.03767,1.04072,1.04368,1.04438,1.03749,1.04018,-1.1211
23/08/2012 00:00:00,1.05084,1.05460,1.04367,1.04446,1.05011,1.05444,1.04351,1.04368,-1.2465
22/08/2012 00:00:00,1.04902,1.05185,1.04142,1.05084,1.04835,1.05166,1.04125,1.05011,-1.6452
21/08/2012 00:00:00,1.04476,1.05215,1.04427,1.04902,1.04403,1.05200,1.04399,1.04835,-1.8525
20/08/2012 00:00:00,1.04238,1.04695,1.04198,1.04476,1.04141,1.04681,1.04139,1.04403,-1.5436
17/08/2012 00:00:00,1.05138,1.05299,1.04120,1.04238,1.05000,1.05283,1.04102,1.04141,-1.1706
16/08/2012 00:00:00,1.05084,1.05265,1.04757,1.05138,1.05011,1.05249,1.04738,1.05000,-1.9696
15/08/2012 00:00:00,1.04928,1.05154,1.04559,1.05084,1.04848,1.05143,1.04543,1.05011,-2.0621
14/08/2012 00:00:00,1.05204,1.05420,1.04813,1.04928,1.05126,1.05405,1.04794,1.04848,-2.1294
13/08/2012 00:00:00,1.05789,1.05789,1.04977,1.05204,1.05760,1.05760,1.04960,1.05126,-1.9990
10/08/2012 00:00:00,1.05818,1.05856,1.04983,1.05789,1.05780,1.05800,1.04964,1.05760,-2.9959
09/08/2012 00:00:00,1.05756,1.06142,1.05542,1.05818,1.05638,1.06123,1.05526,1.05780,-2.7007
08/08/2012 00:00:00,1.05550,1.05835,1.05315,1.05756,1.05521,1.05816,1.05296,1.05638,-2.9432
07/08/2012 00:00:00,1.05729,1.06042,1.05488,1.05550,1.05656,1.06025,1.05471,1.05521,-2.8275
06/08/2012 00:00:00,1.05695,1.05943,1.05377,1.05729,1.05644,1.05925,1.05357,1.05656,-3.0884
03/08/2012 00:00:00,1.04687,1.05716,1.04467,1.05695,1.04613,1.05703,1.04453,1.05644,-3.3222
02/08/2012 00:00:00,1.04638,1.05814,1.04370,1.04687,1.04600,1.05796,1.04351,1.04613,-2.2267
01/08/2012 00:00:00,1.05057,1.05434,1.04486,1.04638,1.05012,1.05416,1.04471,1.04600,-2.5561
31/07/2012 00:00:00,1.05023,1.05390,1.04897,1.05057,1.05000,1.05376,1.04877,1.05012,-2.7690
30/07/2012 00:00:00,1.04897,1.05090,1.04503,1.05023,1.04766,1.05077,1.04486,1.05000,-2.5617
27/07/2012 00:00:00,1.03991,1.04905,1.03851,1.04897,1.03940,1.04862,1.03833,1.04766,-2.2371
26/07/2012 00:00:00,1.03180,1.04233,1.02927,1.03991,1.03009,1.04218,1.02911,1.03940,-1.6619
25/07/2012 00:00:00,1.02251,1.03378,1.01778,1.03180,1.02193,1.03363,1.01732,1.03009,-1.3020
24/07/2012 00:00:00,1.02616,1.03172,1.02162,1.02251,1.02560,1.03156,1.02143,1.02193,-1.0258
23/07/2012 00:00:00,1.03812,1.03812,1.02445,1.02616,1.03738,1.03738,1.02425,1.02560,-1.1850
20/07/2012 00:00:00,1.04304,1.04321,1.03638,1.03812,1.04244,1.04279,1.03621,1.03738,-1.9288
19/07/2012 00:00:00,1.03654,1.04449,1.03579,1.04304,1.03601,1.04433,1.03556,1.04244,-2.7285
18/07/2012 00:00:00,1.03187,1.03745,1.02895,1.03654,1.03134,1.03726,1.02878,1.03601,-2.0472
17/07/2012 00:00:00,1.02457,1.03202,1.02359,1.03187,1.02463,1.03181,1.02347,1.03134,-1.7919
16/07/2012 00:00:00,1.02335,1.02582,1.02055,1.02457,1.02226,1.02588,1.02038,1.02463,-1.6054
13/07/2012 00:00:00,1.01406,1.02383,1.01237,1.02335,1.01361,1.02288,1.01218,1.02226,-1.5752
12/07/2012 00:00:00,1.02538,1.02610,1.01010,1.01406,1.02486,1.02589,1.00997,1.01361,-1.0531
11/07/2012 00:00:00,1.01939,1.02820,1.01803,1.02538,1.01886,1.02805,1.01784,1.02486,-1.4306
10/07/2012 00:00:00,1.02102,1.02460,1.01615,1.01939,1.02059,1.02441,1.01595,1.01886,-1.2154
09/07/2012 00:00:00,1.02140,1.02140,1.01557,1.02102,1.02075,1.02114,1.01541,1.02059,-1.1952
06/07/2012 00:00:00,1.02900,1.02943,1.01807,1.02140,1.02848,1.02922,1.01790,1.02075,-1.2469
05/07/2012 00:00:00,1.02792,1.03302,1.02438,1.02900,1.02728,1.03284,1.02419,1.02848,-1.9283
04/07/2012 00:00:00,1.02862,1.03223,1.02619,1.02792,1.02789,1.03216,1.02602,1.02728,-1.5792
03/07/2012 00:00:00,1.02511,1.02974,1.02306,1.02862,1.02453,1.02957,1.02288,1.02789,-1.5576
02/07/2012 00:00:00,1.02528,1.02792,1.02137,1.02511,1.02402,1.02773,1.02118,1.02453,-1.3998
29/06/2012 00:00:00,1.00466,1.02592,1.00200,1.02528,1.00424,1.02566,1.00182,1.02402,-1.4415
28/06/2012 00:00:00,1.00832,1.01272,0.99970,1.00466,1.00775,1.01255,0.99954,1.00424,1.3006
27/06/2012 00:00:00,1.00672,1.00906,1.00415,1.00832,1.00623,1.00889,1.00395,1.00775,1.0781
26/06/2012 00:00:00,1.00132,1.00851,0.99989,1.00672,1.00083,1.00833,0.99968,1.00623,1.1095
25/06/2012 00:00:00,1.00667,1.00667,0.99699,1.00132,1.00610,1.00610,0.99682,1.00083,1.3928
22/06/2012 00:00:00,1.00381,1.00784,1.00095,1.00667,1.00314,1.00767,1.00076,1.00610,1.2288
21/06/2012 00:00:00,1.01956,1.02061,1.00288,1.00381,1.01919,1.02043,1.00276,1.00314,1.3959
20/06/2012 00:00:00,1.01921,1.02251,1.01346,1.01956,1.01858,1.02233,1.01324,1.01919,-1.1664
19/06/2012 00:00:00,1.01276,1.02022,1.01050,1.01921,1.01213,1.02005,1.01033,1.01858,-1.2615
18/06/2012 00:00:00,1.00853,1.01428,1.00582,1.01276,1.00746,1.01411,1.00562,1.01213,1.1502
15/06/2012 00:00:00,1.00272,1.00909,0.99954,1.00853,1.00172,1.00891,0.99934,1.00746,1.2250
14/06/2012 00:00:00,0.99352,1.00339,0.99231,1.00272,0.99234,1.00320,0.99211,1.00172,1.2481
13/06/2012 00:00:00,0.99617,1.00045,0.99291,0.99352,0.99553,1.00030,0.99234,0.99234,1.3463
12/06/2012 00:00:00,0.98648,0.99687,0.98520,0.99617,0.98614,0.99666,0.98498,0.99553,1.5548
11/06/2012 00:00:00,0.99215,1.00112,0.98647,0.98648,0.99109,1.00076,0.98600,0.98614,1.9213
08/06/2012 00:00:00,0.98962,0.99413,0.98219,0.99215,0.98908,0.99393,0.98201,0.99109,1.7717
07/06/2012 00:00:00,0.99299,1.00034,0.98775,0.98962,0.99234,1.00019,0.98716,0.98908,1.6813
06/06/2012 00:00:00,0.97452,0.99336,0.97387,0.99299,0.97398,0.99316,0.97365,0.99234,1.5516
05/06/2012 00:00:00,0.97316,0.98043,0.97119,0.97452,0.97255,0.98027,0.97100,0.97398,2.2565
04/06/2012 00:00:00,0.97031,0.97479,0.96293,0.97316,0.96949,0.97461,0.96268,0.97255,2.2570
01/06/2012 00:00:00,0.97361,0.97362,0.95818,0.97031,0.97299,0.97310,0.95803,0.96949,3.1380
31/05/2012 00:00:00,0.97063,0.97712,0.96745,0.97361,0.97018,0.97696,0.96726,0.97299,2.6435
30/05/2012 00:00:00,0.98499,0.98556,0.97051,0.97063,0.98460,0.98527,0.97009,0.97018,3.5025
29/05/2012 00:00:00,0.98547,0.98983,0.98018,0.98499,0.98474,0.98968,0.97999,0.98460,2.6475
28/05/2012 00:00:00,0.97627,0.98894,0.97627,0.98547,0.97533,0.98879,0.97533,0.98474,2.4215
25/05/2012 00:00:00,0.97647,0.98002,0.97275,0.97627,0.97600,0.97987,0.97255,0.97533,3.2756
24/05/2012 00:00:00,0.97490,0.98143,0.97129,0.97647,0.97441,0.98129,0.97114,0.97600,3.4417
23/05/2012 00:00:00,0.98130,0.98130,0.96907,0.97490,0.98063,0.98089,0.96892,0.97441,3.5718
22/05/2012 00:00:00,0.99178,0.99357,0.97894,0.98130,0.99134,0.99343,0.97874,0.98063,3.8022
21/05/2012 00:00:00,0.98482,0.99212,0.98047,0.99178,0.98375,0.99178,0.98024,0.99134,2.6374
18/05/2012 00:00:00,0.98909,0.99021,0.97960,0.98482,0.98842,0.98976,0.97943,0.98375,3.4178
17/05/2012 00:00:00,0.99149,0.99646,0.98849,0.98909,0.99118,0.99633,0.98831,0.98842,3.2759
16/05/2012 00:00:00,0.99402,0.99689,0.98717,0.99149,0.99338,0.99671,0.98696,0.99118,2.9091
15/05/2012 00:00:00,0.99598,1.00160,0.99230,0.99402,0.99581,1.00144,0.99208,0.99338,3.0512
14/05/2012 00:00:00,1.00242,1.00358,0.99581,0.99598,1.00143,1.00342,0.99562,0.99581,3.1246
11/05/2012 00:00:00,1.00821,1.00874,1.00191,1.00242,1.00768,1.00831,1.00143,1.00143,3.1897
10/05/2012 00:00:00,1.00522,1.01441,1.00355,1.00821,1.00495,1.01426,1.00331,1.00768,2.4689
09/05/2012 00:00:00,1.01226,1.01258,1.00221,1.00522,1.01179,1.01225,1.00205,1.00495,2.7013
08/05/2012 00:00:00,1.01992,1.02191,1.00892,1.01226,1.01943,1.02174,1.00878,1.01179,2.7250
07/05/2012 00:00:00,1.01863,1.02207,1.01111,1.01992,1.01735,1.02193,1.01092,1.01943,1.6543
04/05/2012 00:00:00,1.02671,1.02796,1.01714,1.01863,1.02625,1.02778,1.01669,1.01735,3.0971
03/05/2012 00:00:00,1.03371,1.03372,1.02404,1.02671,1.03300,1.03343,1.02388,1.02625,2.3594
02/05/2012 00:00:00,1.03371,1.03559,1.02857,1.03371,1.03304,1.03543,1.02839,1.03300,1.4133
01/05/2012 00:00:00,1.04315,1.04317,1.03061,1.03371,1.04249,1.04292,1.03044,1.03304,1.2612
30/04/2012 00:00:00,1.04764,1.04764,1.04071,1.04315,1.04661,1.04688,1.04057,1.04249,-1.1553
27/04/2012 00:00:00,1.03951,1.04792,1.03544,1.04764,1.03860,1.04737,1.03533,1.04661,-1.4552
26/04/2012 00:00:00,1.03544,1.04004,1.03516,1.03951,1.03519,1.03987,1.03487,1.03860,-1.0576
25/04/2012 00:00:00,1.03159,1.03657,1.03077,1.03544,1.03130,1.03638,1.03054,1.03519,1.1373
24/04/2012 00:00:00,1.03209,1.03261,1.02486,1.03159,1.03144,1.03241,1.02463,1.03130,1.4696
23/04/2012 00:00:00,1.03830,1.03856,1.02731,1.03209,1.03730,1.03832,1.02711,1.03144,1.6478
20/04/2012 00:00:00,1.03337,1.03869,1.03102,1.03830,1.03283,1.03826,1.03082,1.03730,1.2195
19/04/2012 00:00:00,1.03617,1.03923,1.03146,1.03337,1.03556,1.03902,1.03129,1.03283,1.6168
18/04/2012 00:00:00,1.03927,1.04169,1.03418,1.03617,1.03883,1.04153,1.03398,1.03556,1.3989
17/04/2012 00:00:00,1.03586,1.04196,1.03059,1.03927,1.03543,1.04178,1.03041,1.03883,-1.0798
16/04/2012 00:00:00,1.03775,1.03834,1.03126,1.03586,1.03668,1.03794,1.03105,1.03543,1.2648
13/04/2012 00:00:00,1.04425,1.04534,1.03576,1.03775,1.04397,1.04518,1.03554,1.03668,1.1547
12/04/2012 00:00:00,1.03023,1.04507,1.03007,1.04425,1.02975,1.04494,1.02958,1.04397,-1.4453
11/04/2012 00:00:00,1.02528,1.03337,1.02272,1.03023,1.02492,1.03320,1.02251,1.02975,1.4389
10/04/2012 00:00:00,1.03141,1.03575,1.02496,1.02528,1.03113,1.03555,1.02468,1.02492,2.1532
09/04/2012 00:00:00,1.03179,1.03335,1.02587,1.03141,1.02975,1.03321,1.02561,1.03113,1.6406
06/04/2012 00:00:00,1.03028,1.03376,1.02739,1.03179,1.02971,1.03355,1.02714,1.02975,1.8579
05/04/2012 00:00:00,1.02724,1.03240,1.02533,1.03028,1.02671,1.03223,1.02514,1.02971,1.8967
04/04/2012 00:00:00,1.03338,1.03401,1.02447,1.02724,1.03291,1.03374,1.02426,1.02671,2.6079
03/04/2012 00:00:00,1.04202,1.04731,1.03021,1.03338,1.04159,1.04644,1.03003,1.03291,1.9638
02/04/2012 00:00:00,1.03531,1.04556,1.03531,1.04202,1.03432,1.04519,1.03432,1.04159,1.2489
30/03/2012 00:00:00,1.03855,1.04166,1.03493,1.03531,1.03792,1.04148,1.03408,1.03432,1.8778
29/03/2012 00:00:00,1.03911,1.04056,1.03056,1.03855,1.03858,1.04038,1.03037,1.03792,1.8925
28/03/2012 00:00:00,1.04637,1.04721,1.03574,1.03911,1.04590,1.04629,1.03553,1.03858,1.8611
27/03/2012 00:00:00,1.05362,1.05587,1.04542,1.04637,1.05300,1.05569,1.04515,1.04590,1.1242
26/03/2012 00:00:00,1.04717,1.05468,1.04275,1.05362,1.04643,1.05454,1.04256,1.05300,-1.0055
23/03/2012 00:00:00,1.03912,1.04837,1.03728,1.04717,1.03860,1.04818,1.03712,1.04643,1.2830
22/03/2012 00:00:00,1.04611,1.04847,1.03373,1.03912,1.04554,1.04828,1.03356,1.03860,1.7257
21/03/2012 00:00:00,1.04832,1.05284,1.04224,1.04611,1.04771,1.05264,1.04206,1.04554,1.5661
20/03/2012 00:00:00,1.06100,1.06264,1.04585,1.04832,1.06059,1.06244,1.04563,1.04771,1.4285
19/03/2012 00:00:00,1.05946,1.06383,1.05592,1.06100,1.05842,1.06363,1.05572,1.06059,-1.2384
16/03/2012 00:00:00,1.05276,1.05987,1.05107,1.05946,1.05235,1.05968,1.05087,1.05842,-1.2147
15/03/2012 00:00:00,1.04550,1.05557,1.04241,1.05276,1.04492,1.05537,1.04224,1.05235,-1.1250
14/03/2012 00:00:00,1.05548,1.05575,1.04290,1.04550,1.05504,1.05551,1.04273,1.04492,1.4295
13/03/2012 00:00:00,1.05186,1.05624,1.04865,1.05548,1.05134,1.05608,1.04846,1.05504,1.1799
12/03/2012 00:00:00,1.05809,1.05809,1.04746,1.05186,1.05704,1.05743,1.04728,1.05134,1.1471
09/03/2012 00:00:00,1.06469,1.06646,1.05661,1.05809,1.06406,1.06628,1.05639,1.05704,-1.1364
08/03/2012 00:00:00,1.05849,1.06708,1.05362,1.06469,1.05789,1.06692,1.05225,1.06406,-1.3512
07/03/2012 00:00:00,1.05543,1.05941,1.05104,1.05849,1.05504,1.05927,1.05084,1.05789,-1.0853
06/03/2012 00:00:00,1.06722,1.06925,1.05262,1.05543,1.06676,1.06906,1.05243,1.05504,1.0810
05/03/2012 00:00:00,1.07362,1.07453,1.06572,1.06722,1.07288,1.07427,1.06553,1.06676,-1.3557
02/03/2012 00:00:00,1.08125,1.08189,1.07289,1.07362,1.08069,1.08165,1.07255,1.07288,-1.7718
01/03/2012 00:00:00,1.07346,1.08130,1.07260,1.08125,1.07289,1.08111,1.07147,1.08069,-2.4197
29/02/2012 00:00:00,1.07684,1.08572,1.07168,1.07346,1.07638,1.08555,1.07149,1.07289,-1.8138
28/02/2012 00:00:00,1.07601,1.07881,1.07301,1.07684,1.07510,1.07865,1.07282,1.07638,-2.0247
27/02/2012 00:00:00,1.06971,1.07851,1.06515,1.07601,1.06929,1.07837,1.06497,1.07510,-2.0488
24/02/2012 00:00:00,1.07187,1.07559,1.06896,1.06971,1.07162,1.07542,1.06864,1.06929,-1.5351
23/02/2012 00:00:00,1.06392,1.07200,1.05985,1.07187,1.06364,1.07183,1.05965,1.07162,-1.5956
22/02/2012 00:00:00,1.06642,1.06870,1.06059,1.06392,1.06605,1.06854,1.06042,1.06364,-1.2022
21/02/2012 00:00:00,1.07557,1.07615,1.06557,1.06642,1.07529,1.07551,1.06538,1.06605,-1.2772
20/02/2012 00:00:00,1.07027,1.08171,1.07027,1.07557,1.06985,1.08151,1.06985,1.07529,-1.9258
17/02/2012 00:00:00,1.07575,1.08003,1.06897,1.07027,1.07522,1.07989,1.06878,1.06985,-1.9145
16/02/2012 00:00:00,1.07000,1.07746,1.06467,1.07575,1.06927,1.07727,1.06450,1.07522,-2.8117
15/02/2012 00:00:00,1.06943,1.07774,1.06693,1.07000,1.06879,1.07756,1.06673,1.06927,-2.0859
14/02/2012 00:00:00,1.07331,1.07397,1.06298,1.06943,1.07301,1.07373,1.06282,1.06879,-2.0288
13/02/2012 00:00:00,1.06793,1.07791,1.06793,1.07331,1.06684,1.07775,1.06684,1.07301,-2.4109
10/02/2012 00:00:00,1.07884,1.07915,1.06408,1.06793,1.07861,1.07891,1.06393,1.06684,-1.7639
09/02/2012 00:00:00,1.08011,1.08255,1.07409,1.07884,1.07988,1.08237,1.07375,1.07861,-2.6134
08/02/2012 00:00:00,1.08116,1.08451,1.07690,1.08011,1.08059,1.08435,1.07671,1.07988,-2.6918
07/02/2012 00:00:00,1.07281,1.08235,1.07027,1.08116,1.07252,1.08220,1.07007,1.08059,-3.4247
06/02/2012 00:00:00,1.07756,1.07756,1.06840,1.07281,1.07604,1.07664,1.06822,1.07252,-2.9904
03/02/2012 00:00:00,1.07155,1.07951,1.06727,1.07756,1.07090,1.07933,1.06709,1.07604,-3.5904
02/02/2012 00:00:00,1.07063,1.07578,1.06804,1.07155,1.07033,1.07560,1.06787,1.07090,-2.6826
01/02/2012 00:00:00,1.06236,1.07411,1.05704,1.07063,1.06184,1.07396,1.05684,1.07033,-3.0812
31/01/2012 00:00:00,1.06021,1.06857,1.05784,1.06236,1.05963,1.06839,1.05765,1.06184,-2.3126
30/01/2012 00:00:00,1.06683,1.06683,1.05270,1.06021,1.06488,1.06522,1.05256,1.05963,-2.2998
27/01/2012 00:00:00,1.06351,1.06707,1.05934,1.06657,1.06294,1.06689,1.05915,1.06508,-2.6687
26/01/2012 00:00:00,1.05986,1.06886,1.05893,1.06351,1.05962,1.06869,1.05873,1.06294,-2.3930
25/01/2012 00:00:00,1.04979,1.06207,1.04457,1.05986,1.04916,1.06189,1.04363,1.05962,-2.4455
24/01/2012 00:00:00,1.05282,1.05386,1.04291,1.04979,1.05219,1.05348,1.04273,1.04916,-1.8868
23/01/2012 00:00:00,1.04882,1.05741,1.04602,1.05282,1.04808,1.05725,1.04579,1.05219,-2.3730
20/01/2012 00:00:00,1.04204,1.04907,1.03840,1.04882,1.04171,1.04876,1.03823,1.04808,-2.4034
19/01/2012 00:00:00,1.04389,1.04389,1.03723,1.04204,1.04335,1.04335,1.03704,1.04171,-2.0740
